data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-03,BDRX,BDRX,ROXO34,NU HOLDINGS,DRN,49070000,0.019,,
2026-06-03,BDRX,BDRX,NVDC34,NVIDIA CORP,DRN ED,11664000000,10.883,,
2026-06-03,BDRX,BDRX,OXYP34,OCCIDENT PTR,DRN,59501712,0.118,,
2026-06-03,BDRX,BDRX,ORCL34,ORACLE,DRN,172562760,1.410,,
2026-06-03,BDRX,BDRX,PAGS34,PAGSEGURO,DRN,9260910,0.003,,
2026-06-03,BDRX,BDRX,P2LT34,PALANTIRTECH,DRN,68744130,0.703,,
2026-06-03,BDRX,BDRX,P2AN34,PALOALTO NET,DRN,489600000,0.585,,
2026-06-03,BDRX,BDRX,PYPL34,PAYPAL HOLD,DRN ED,179934800,0.079,,
2026-06-03,BDRX,BDRX,P1DD34,PDD HOLDING,DRN,141964600,0.252,,
2026-06-03,BDRX,BDRX,PEPB34,PEPSICO INC,DRN,13730000,0.026,,
2026-06-03,BDRX,BDRX,PFIZ34,PFIZER,DRN,227534240,0.292,,
2026-06-03,BDRX,BDRX,PGCO34,PG,DRN,325360140,0.657,,
2026-06-03,BDRX,BDRX,P1LD34,PROLOGIS INC,DRN,111867684,0.263,,
2026-06-03,BDRX,BDRX,QCOM34,QUALCOMM,DRN ED,128040000,0.512,,
2026-06-03,BDRX,BDRX,R1IN34,REALTY INCOM,DRN ED,18649012,0.113,,
2026-06-03,BDRX,BDRX,RIOT34,RIO TINTO,DRN,12549570,0.283,,
2026-06-03,BDRX,BDRX,R2BL34,ROBLOX CORP,DRN,66163560,0.059,,
2026-06-03,BDRX,BDRX,SSFO34,SALESFOR INC,DRN,203060000,0.382,,
2026-06-03,BDRX,BDRX,BCSA34,SANTANDER,DRN,146893200,0.347,,
2026-06-03,BDRX,BDRX,S2EA34,SEA LTD,DRN,136623025,0.103,,
2026-06-03,BDRX,BDRX,N1OW34,SERVICENOW,DRN,518078500,0.272,,
2026-06-03,BDRX,BDRX,S2HO34,SHOPIFY INC,DRN,1470352800,0.290,,
2026-06-03,BDRX,BDRX,S1BS34,SIBANYE STIL,DRN,14152836,0.017,,
2026-06-03,BDRX,BDRX,S2GM34,SIGMA LITHM,DRN,3342090,0.004,,
2026-06-03,BDRX,BDRX,SIMN34,SIMON PROP,DRN,12993608,0.133,,
2026-06-03,BDRX,BDRX,S2NW34,SNOWFLAKE,DRN,138280000,0.189,,
2026-06-03,BDRX,BDRX,S2ED34,SOLAR TECH,DRN,21286275,0.010,,
2026-06-03,BDRX,BDRX,S1PO34,SPOTIFY TECH,DRN,8233300,0.207,,
2026-06-03,BDRX,BDRX,S2TA34,STAG INDUSTR,DRN,9558510,0.014,,
2026-06-03,BDRX,BDRX,STOC34,STONE CO,DRN,2623400,0.006,,
2026-06-03,BDRX,BDRX,M2ST34,STRATEGY INC,DRN,219878750,0.085,,
2026-06-03,BDRX,BDRX,TSMC34,TAIWANSMFAC,DRN,414920400,4.664,,
2026-06-03,BDRX,BDRX,T1TW34,TAKE-TWO INT,DRN,7407020,0.086,,
2026-06-03,BDRX,BDRX,T1AL34,TAL EDUCATIO,DRN,46250030,0.009,,
2026-06-03,BDRX,BDRX,T2DH34,TELADOCHEALT,DRN,1783982,0.003,,
2026-06-03,BDRX,BDRX,TSLA34,TESLA INC,DRN ATZ,1200778240,3.190,,
2026-06-03,BDRX,BDRX,TMOS34,THERMFISCHER,DRN,178378272,0.361,,
2026-06-03,BDRX,BDRX,TMCO34,TOYOTAMO,DRN,252719840,0.575,,
2026-06-03,BDRX,BDRX,T2TD34,TRADE DESK,DRN,426989100,0.018,,
2026-06-03,BDRX,BDRX,RIGG34,TRANSOCEAN,DRN,11067510,0.014,,
2026-06-03,BDRX,BDRX,U1BE34,UBER TECH IN,DRN,81717840,0.301,,
2026-06-03,BDRX,BDRX,UNHH34,UNITEDHEALTH,DRN,635373060,0.687,,
2026-06-03,BDRX,BDRX,U2ST34,UNITY SOFTWR,DRN,87266000,0.027,,
2026-06-03,BDRX,BDRX,U2PS34,UPSTART HOLD,DRN,19612256,0.006,,
2026-06-03,BDRX,BDRX,VERZ34,VERIZON,DRN,250800000,0.404,,
2026-06-03,BDRX,BDRX,VISA34,VISA INC,DRN,19200000,0.062,,
2026-06-03,BDRX,BDRX,V1OD34,VODAFONE GRO,DRN ED,46153040,0.068,,
2026-06-03,BDRX,BDRX,WALM34,WAL MART,DRN,1275584480,1.810,,
2026-06-03,BDRX,BDRX,DISB34,WALT DISNEY,DRN,17700000,0.024,,
2026-06-03,BDRX,BDRX,WFCO34,WELLS FARGO,DRN,123425440,0.491,,
2026-06-04,BDRX,BDRX,MMMC34,3M,DRN,20895848,0.159,,
2026-06-04,BDRX,BDRX,ABBV34,ABBVIE,DRN,283001920,0.778,,
2026-06-04,BDRX,BDRX,ADBE34,ADOBE INC,DRN,202100000,0.211,,
2026-06-04,BDRX,BDRX,A1AP34,ADVANCE AUTO,DRN,9652673,0.007,,
2026-06-04,BDRX,BDRX,A1MD34,ADVANCED MIC,DRN,130427120,1.803,,
2026-06-04,BDRX,BDRX,AIRB34,AIRBNB,DRN,84714660,0.115,,
2026-06-04,BDRX,BDRX,A1LB34,ALBEMARLE CO,DRN,28236144,0.040,,
2026-06-04,BDRX,BDRX,BABA34,ALIBABAGR,DRN,668475640,0.623,,
2026-06-04,BDRX,BDRX,GOGL34,ALPHABET,DRN ED,698640000,4.254,,
2026-06-04,BDRX,BDRX,GOGL35,ALPHABET,DRN ED,652560000,3.922,,
2026-06-04,BDRX,BDRX,AMZO34,AMAZON,DRN,2146984174,5.467,,
2026-06-04,BDRX,BDRX,AALL34,AMERICAN AIR,DRN,6603046,0.018,,
2026-06-04,BDRX,BDRX,AXPB34,AMERICAN EXP,DRN,6880000,0.042,,
2026-06-04,BDRX,BDRX,T1OW34,AMERICAN TOW,DRN,111928824,0.173,,
2026-06-04,BDRX,BDRX,AAPL34,APPLE,DRN,2936228000,9.241,,
2026-06-04,BDRX,BDRX,A1MT34,APPLIED MATE,DRN,79360990,0.811,,
2026-06-04,BDRX,BDRX,ARMT34,ARCELOR,DRN,15500000,0.113,,
2026-06-04,BDRX,BDRX,A1NE34,ARISTA NETWO,DRN,50261520,0.453,,
2026-06-04,BDRX,BDRX,ASML34,ASML HOLD,DRN,213481235,1.355,,
2026-06-04,BDRX,BDRX,A1ZN34,ASTRAZENECA,DRN,93059340,0.558,,
2026-06-04,BDRX,BDRX,ATTB34,ATT INC,DRN,71790000,0.114,,
2026-06-04,BDRX,BDRX,BIDU34,BAIDU INC,DRN,38465014,0.075,,
2026-06-04,BDRX,BDRX,BOAC34,BANK AMERICA,DRN ED,285828360,0.757,,
2026-06-04,BDRX,BDRX,BERK34,BERKSHIRE,DRN,21590000,0.104,,
2026-06-04,BDRX,BDRX,B2YN34,BEYOND MEAT,DRN,4635616,0.001,,
2026-06-04,BDRX,BDRX,B1IL34,BILIBILI INC,DRN,17266705,0.013,,
2026-06-04,BDRX,BDRX,B2HI34,BILL HOLD,DRN,178128792,0.007,,
2026-06-04,BDRX,BDRX,B1NT34,BIONTECH SE,DRN,41444400,0.047,,
2026-06-04,BDRX,BDRX,BLAK34,BLACKROCK,DRN ED,102540900,0.312,,
2026-06-04,BDRX,BDRX,X1YZ34,BLOCK INC.,DRN,134775750,0.077,,
2026-06-04,BDRX,BDRX,BKNG34,BOOKING,DRN ED,1385709062,0.264,,
2026-06-04,BDRX,BDRX,B1PP34,BP PLC,DRN,104672520,0.233,,
2026-06-04,BDRX,BDRX,B1TI34,BRITISH AMER,DRN,108587100,0.259,,
2026-06-04,BDRX,BDRX,AVGO34,BROADCOM INC,DRN,3314267600,4.722,,
2026-06-04,BDRX,BDRX,CATP34,CATERPILLAR,DRN,74445973,0.869,,
2026-06-04,BDRX,BDRX,CHVX34,CHEVRON,DRN,199538553,0.772,,
2026-06-04,BDRX,BDRX,CSCO34,CISCO,DRN,197494650,1.026,,
2026-06-04,BDRX,BDRX,CTGP34,CITIGROUP,DRN,102894420,0.452,,
2026-06-04,BDRX,BDRX,COCA34,COCA COLA,DRN,258043384,0.688,,
2026-06-04,BDRX,BDRX,C2OI34,COINBASEGLOB,DRN,55760325,0.076,,
2026-06-04,BDRX,BDRX,COLG34,COLGATE,DRN,56108361,0.141,,
2026-06-04,BDRX,BDRX,COPH34,COPHILLIPS,DRN,146496960,0.294,,
2026-06-04,BDRX,BDRX,COWC34,COSTCO,DRN,177461000,0.865,,
2026-06-04,BDRX,BDRX,C2RW34,CROWDSTRIKE,DRN,55795102,0.389,,
