data_captura,data_referencia,tipo_ativo,codigo,isin,limite_quantidade
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1EE34,BRA1EEBDR007,722000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1EG34,BRA1EGBDR002,2794000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1EN34,BRA1ENBDR008,551000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1EP34,BRA1EPBDR003,595000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1ES34,BRA1ESBDR007,2768000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1FL34,BRA1FLBDR009,353000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1GI34,BRA1GIBDR003,705000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1GN34,BRA1GNBDR003,521000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1HR34,BRA1HRBDR002,2395000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1JG34,BRA1JGBDR001,357000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1KA34,BRA1KABDR002,4995000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1LB34,BRA1LBBDR008,5017000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1LG34,BRA1LGBDR007,826000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1LK34,BRA1LKBDR009,904000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1LL34,BRA1LLBDR007,1120000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1LN34,BRA1LNBDR003,2572000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1MD34,BRA1MDBDR002,1160000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1ME34,BRA1MEBDR000,4080000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1MP34,BRA1MPBDR006,346000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1MT34,BRA1MTBDR008,991000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1NE34,BRA1NEBDR008,925000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1ON34,BRA1ONBDR007,481000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1OS34,BRA1OSBDR006,634000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1PA34,BRA1PABDR001,1031000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1PD34,BRA1PDBDR005,542000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1PH34,BRA1PHBDR006,531000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1PL34,BRA1PLBDR008,1103000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1PO34,BRA1POBDR002,4835000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1PP34,BRA1PPBDR009,2819000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1RE34,BRA1REBDR009,3433000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1RG34,BRA1RGBDR004,1272000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1SN34,BRA1SNBDR008,2629000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1SU34,BRA1SUBDR003,648000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1TM34,BRA1TMBDR008,435000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1TT34,BRA1TTBDR003,4509000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1UT34,BRA1UTBDR001,690000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1VB34,BRA1VBBDR007,933000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1VY34,BRA1VYBDR009,403000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1WK34,BRA1WKBDR006,1213000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A1ZN34,BRA1ZNBDR003,1236000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2LC34,BRA2LCBDR004,4975000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2MB34,BRA2MBBDR004,9114000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2RE34,BRA2REBDR007,3330000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2RR34,BRA2RRBDR009,4273000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2RW34,BRA2RWBDR009,3626000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2SO34,BRA2SOBDR004,2456000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2XO34,BRA2XOBDR004,1846000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,A2ZT34,BRA2ZTBDR008,5022000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AALL34,BRAALLBDR003,3430000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AAPL34,BRAAPLBDR004,3641000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ABBV34,BRABBVBDR001,3166000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ABCB4,BRABCBACNPR4,1853000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ABEV3,BRABEVACNOR1,69440000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ABGD39,BRABGDBDR008,1726000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ABTT34,BRABTTBDR007,5301000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ABUD34,BRABUDBDR009,3336000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ACNB34,BRACNBBDR006,225000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ACWI11,BRACWICTF001,13701000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ADBE34,BRADBEBDR003,8436000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ADPR34,BRADPRBDR005,4749000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AIGB34,BRAIGBBDR007,521000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AIRB34,BRAIRBBDR004,5664000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ALOS3,BRALOSACNOR5,13861000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ALPA4,BRALPAACNPR7,6351000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ALUG11,BRALUGCTF000,5030000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ALUP11,BRALUPCDAM15,2391000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AMGN34,BRAMGNBDR004,3199000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AMLG34,BRAMLGBDR008,687000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AMZO34,BRAMZOBDR002,4779000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ANIM3,BRANIMACNOR6,21347000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,APTV34,BRAPTVBDR003,1321000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AREAETF11,BRAREACTF004,254600
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ARMT34,BRARMTBDR008,1354000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ARNC34,BRARNCBDR002,170000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ASAI3,BRASAIACNOR0,41761000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ASML34,BRASMLBDR003,1592000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,ATTB34,BRATTBBDR007,4519000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AUAU3,BRAUAUACNOR1,10670000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AUPOETF11,BRAUPOCTF005,2288100
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AURA33,BRAURABDR001,2415000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AURE3,BRAUREACNOR9,9692000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AUVP11,BRAUVPCTF000,84061000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AVGO34,BRAVGOBDR003,7323000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AWII34,BRAWIIBDR009,208000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AXIA3,BRAXIAACNOR0,29618000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AXIA6,BRAXIAACNPB1,4210000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AXIA7,BRAXIAACNPC9,8885400
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AXPB34,BRAXPBBDR007,1267000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AZOI34,BRAZOIBDR000,2481000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,AZZA3,BRAZZAACNOR9,9172000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1AM34,BRB1AMBDR007,3516000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1AX34,BRB1AXBDR004,4409000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1BT34,BRB1BTBDR000,812000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1BW34,BRB1BWBDR012,7974000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1CS34,BRB1CSBDR000,1723000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1DX34,BRB1DXBDR008,1270000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1FC34,BRB1FCBDR007,1410000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1IL34,BRB1ILBDR002,6751000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1KR34,BRB1KRBDR005,620000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1LL34,BRB1LLBDR006,1292000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1ME34,BRB1MEBDR009,2747000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1MR34,BRB1MRBDR001,1505000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1NT34,BRB1NTBDR005,5864000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1PP34,BRB1PPBDR008,3450000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1RF34,BRB1RFBDR005,986000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1SX34,BRB1SXBDR006,606000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1TI34,BRB1TIBDR005,3478000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1WA34,BRB1WABDR006,754000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B1ZE34,BRB1ZEBDR001,2913000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B2AH34,BRB2AHBDR005,4545000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B2AP34,BRB2APBDR008,1480000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B2HI34,BRB2HIBDR008,192322000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B2LN34,BRB2LNBDR000,7581000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B2RK34,BRB2RKBDR003,9995000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B2UR34,BRB2URBDR002,3785000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B2YN34,BRB2YNBDR003,14380000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B3BR11,BRB3BRCTF009,22845000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B5MBETF11,BRB5MBCTF005,4633000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,B5P2ETF11,BRB5P2CTF001,17051400
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BAAX39,BRBAAXBDR009,3593000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BABA34,BRBABABDR005,9538000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BACW39,BRBACWBDR007,2697000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BAER39,BRBAERBDR003,3662000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BAIR39,BRBAIRBDR004,2578000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BARY39,BRBARYBDR001,407000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBAS3,BRBBASACNOR3,60225000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBCN39,BRBBCNBDR004,744000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBDC3,BRBBDCACNOR1,17056000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBDC4,BRBBDCACNPR8,83130000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBER39,BRBBERBDR001,950000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBJP39,BRBBJPBDR004,2749000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBOV11,BRBBOVCTF001,40037000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBSD11,BRBBSDCTF000,8900000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBSE3,BRBBSEACNOR5,14253000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBUG39,BRBBUGBDR000,1244000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBUS39,BRBBUSBDR005,1259000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BBYY34,BRBBYYBDR005,653000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BCHI39,BRBCHIBDR001,5382000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BCIR39,BRBCIRBDR000,3033000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BCPX39,BRBCPXBDR003,4933000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BCSA34,BRBCSABDR005,3355000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BDEF11,BRBDEFCTF001,5132000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BDOM11,BRBDOMCTF006,43774000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BDVY39,BRBDVYBDR007,2132000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEEF3,BRBEEFACNOR6,39385000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEEM39,BRBEEMBDR006,3943000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEFA39,BRBEFABDR008,3186000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEFG39,BRBEFGBDR005,3364000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEFV39,BRBEFVBDR004,3142000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEGD39,BRBEGDBDR000,1190000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEGE39,BRBEGEBDR008,2193000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEGU39,BRBEGUBDR004,2555000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEMC39,BRBEMCBDR000,2259000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEMV39,BRBEMVBDR000,852000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BERK34,BRBERKBDR002,1811000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEST11,BRBESTCTF000,14669000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEUF39,BRBEUFBDR006,1180000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEUR39,BRBEURBDR001,1186000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWA39,BRBEWABDR003,4098000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWC39,BRBEWCBDR009,2772000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWG39,BRBEWGBDR000,2879000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWH39,BRBEWHBDR008,5194000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWJ39,BRBEWJBDR004,3681000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWL39,BRBEWLBDR000,1472000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWT39,BRBEWTBDR003,2874000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWU39,BRBEWUBDR001,2497000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWW39,BRBEWWBDR007,2047000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWY39,BRBEWYBDR003,2149000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEWZ39,BRBEWZBDR000,2985000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BEZU39,BRBEZUBDR004,2440000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFAV39,BRBFAVBDR002,1809000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFCG39,BRBFCGBDR009,879000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFDA39,BRBFDABDR000,2764000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFDL39,BRBFDLBDR007,2065000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFDN39,BRBFDNBDR003,4556000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFTS39,BRBFTSBDR008,1766000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFVD39,BRBFVDBDR006,1517000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BFXI39,BRBFXIBDR001,5486000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BGAR39,BRBGARBDR008,572000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BGLC39,BRBGLCBDR007,528000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BGOV39,BRBGOVBDR001,5228000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BGRI39,BRBGRIBDR001,2554000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BGWH39,BRBGWHBDR003,2765000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BHDV39,BRBHDVBDR002,15085000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BHEF39,BRBHEFBDR003,1198000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BHVN34,BRBHVNBDR001,3289000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIAI39,BRBIAIBDR003,775000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIAT39,BRBIATBDR000,582000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIAU39,BRBIAUBDR008,1963000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIBB39,BRBIBBBDR006,3436000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BICL39,BRBICLBDR003,3976000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIDU34,BRBIDUBDR002,4635000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIDV39,BRBIDVBDR000,1890000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIEF39,BRBIEFBDR001,3399000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIEI39,BRBIEIBDR005,4072000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIEM39,BRBIEMBDR007,3131000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIET39,BRBIETBDR002,13368000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIEU39,BRBIEUBDR000,3272000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIFR39,BRBIFRBDR003,343000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIGE39,BRBIGEBDR009,400000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIGF39,BRBIGFBDR006,1651000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIHI39,BRBIHIBDR008,26315000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIIB34,BRBIIBBDR001,1288000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIJH39,BRBIJHBDR006,11235000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIJR39,BRBIJRBDR005,2359000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIJS39,BRBIJSBDR003,934000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIJT39,BRBIJTBDR001,744000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BILB34,BRBILBBDR005,927000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BILF39,BRBILFBDR006,3277000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BITB39,BRBITBBDR008,2414000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BITO39,BRBITOBDR001,2582000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIVB39,BRBIVBBDR004,2277000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIVE39,BRBIVEBDR008,2716000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIVW39,BRBIVWBDR000,2517000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIWD39,BRBIWDBDR008,3400000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIWF39,BRBIWFBDR003,8716000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIWM39,BRBIWMBDR009,2900000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIXC39,BRBIXCBDR008,1011000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIXJ39,BRBIXJBDR003,700000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIXN39,BRBIXNBDR005,2728000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIXU39,BRBIXUBDR000,2616000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYC39,BRBIYCBDR006,295000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYE39,BRBIYEBDR002,1981000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYF39,BRBIYFBDR009,2477000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYK39,BRBIYKBDR009,3206000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYM39,BRBIYMBDR005,585000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYP39,BRBIYPBDR008,6956000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYT39,BRBIYTBDR000,4175000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYW39,BRBIYWBDR004,6666000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIYZ39,BRBIYZBDR007,1782000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BIZD11,BRBIZDCTF000,1744000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BJQU39,BRBJQUBDR002,1321000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BKNG34,BRBKNGBDR006,39710000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BKSA39,BRBKSABDR008,1477000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BKWB39,BRBKWBBDR008,1412000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BKYY39,BRBKYYBDR006,1014000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BLAK34,BRBLAKBDR003,2515000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BLFTETF11,BRBLFTCTF002,46120200
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BLPA39,BRBLPABDR002,1023000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BLPX39,BRBLPXBDR004,1267000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BMMT11,BRBMMTCTF006,9843000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BMOB3,BRBMOBACNOR7,1190000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BMTU39,BRBMTUBDR000,2921000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BMYB34,BRBMYBBDR000,678000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BNDA39,BRBNDABDR004,3234000
2026-07-01,2026-05-01,Ações_BDRs_ETFs_FIIs_Units,BOAC34,BRBOACBDR004,3094000
