data_captura,titulo,vencimento,preco_unitario,preco_retorno,posicao_custodia
2026-06-11,950197,2033-01-01,19.05004093,0.00000000,2826716
2026-06-11,950197,2033-07-01,17.73492118,0.00000000,2533792
2026-06-11,950197,2034-01-01,16.52888176,0.00000000,2533792
2026-06-11,950197,2034-07-01,15.38789509,0.00000000,2533792
2026-06-11,950197,2035-01-01,14.32963435,0.00000000,2533792
2026-06-11,950197,2035-07-01,13.33829447,0.00000000,442002
2026-06-11,950197,2036-01-01,12.43786199,0.00000000,442002
2026-06-11,950197,2036-07-01,11.58344355,0.00000000,442002
2026-06-11,950197,2037-01-01,10.72841542,0.00000000,442002
2026-06-11,950198,2029-01-01,691.59194407,0.00000000,432270
2026-06-11,950198,2031-01-01,520.48156183,0.00000000,126657
2026-06-11,950198,2033-01-01,390.29890954,0.00000000,292924
2026-06-11,950198,2035-01-01,293.58680540,0.00000000,2091790
2026-06-11,950198,2037-01-01,219.80471612,0.00000000,442002
2026-06-11,950199,2027-01-01,1017.27464034,0.00000000,121408164
2026-06-11,950199,2029-01-01,935.96372207,0.00000000,119099628
2026-06-11,950199,2031-01-01,878.13989826,0.00000000,207072319
2026-06-11,950199,2033-01-01,832.87339737,0.00000000,9675-90-57
2026-06-11,950199,2035-01-01,799.64000704,0.00000000,117036159
2026-06-11,950199,2037-01-01,773.25706031,0.00000000,3981-38-26
2026-06-12,210100,2026-09-01,19187.88974195,0.00000000,9622070
2026-06-12,210100,2027-03-01,19179.42404120,0.00000000,2917-78-91
2026-06-12,210100,2027-09-01,19170.07121252,0.00000000,2845-29-97
2026-06-12,210100,2028-03-01,19159.03624390,0.00000000,1739-38-24
2026-06-12,210100,2028-09-01,19144.37427025,0.00000000,2035-44-27
2026-06-12,210100,2029-03-01,19127.30250946,0.00000000,1870-34-65
2026-06-12,210100,2029-09-01,19109.30240905,0.00000000,1696-96-86
2026-06-12,210100,2030-03-01,19091.84581522,0.00000000,1402-90-41
2026-06-12,210100,2030-06-01,19082.36570960,0.00000000,1039-95-64
2026-06-12,210100,2030-09-01,19071.67021987,0.00000000,1141-64-73
2026-06-12,210100,2030-12-01,19064.54407691,0.00000000,7592691
2026-06-12,210100,2031-03-01,19053.45577844,0.00000000,1226-67-39
2026-06-12,210100,2031-06-01,19042.57168002,0.00000000,9942990
2026-06-12,210100,2031-09-01,19032.56290013,0.00000000,8487474
2026-06-12,210100,2031-12-01,19012.41205504,0.00000000,6974714
2026-06-12,210100,2032-03-01,19000.48875301,0.00000000,9221040
2026-06-12,210100,2032-06-01,18979.08184280,0.00000000,1250-48-56
2026-06-12,100000,2026-07-01,992.28506664,0.00000000,227830182
2026-06-12,100000,2026-10-01,957.25732437,0.00000000,148923691
2026-06-12,100000,2027-01-01,924.38690706,0.00000000,6128892
2026-06-12,100000,2027-04-01,892.70165355,0.00000000,132798266
2026-06-12,100000,2027-07-01,860.40326348,0.00000000,119583514
2026-06-12,100000,2027-10-01,828.47223371,0.00000000,124138520
2026-06-12,100000,2028-01-01,799.25384428,0.00000000,7723-17-84
2026-06-12,100000,2028-04-01,770.67593351,0.00000000,2835-95-42
2026-06-12,100000,2028-07-01,743.82691033,0.00000000,2984-25-94
2026-06-12,100000,2029-01-01,692.44753467,0.00000000,250146713
2026-06-12,100000,2029-07-01,644.75673944,0.00000000,222222458
2026-06-12,100000,2030-01-01,600.61585972,0.00000000,158256775
2026-06-12,100000,2031-01-01,521.08737999,0.00000000,4961633
2026-06-12,100000,2032-01-01,451.28580977,0.00000000,189062997
2026-06-12,760197,2026-08-15,136.87754769,0.00000000,3585027
2026-06-12,760197,2026-11-15,133.95464280,0.00000000,3859454
2026-06-12,760197,2027-02-15,131.70699170,0.00000000,3065579
2026-06-12,760197,2027-05-15,129.32542439,0.00000000,3859454
2026-06-12,760197,2027-08-15,126.56315605,0.00000000,3065579
2026-06-12,760197,2027-11-15,123.81908616,0.00000000,3848397
2026-06-12,760197,2028-02-15,120.90962025,0.00000000,3065579
2026-06-12,760197,2028-05-15,118.31697967,0.00000000,3848397
2026-06-12,760197,2028-08-15,115.64270503,0.00000000,3065579
2026-06-12,760197,2028-11-15,113.24897286,0.00000000,3848397
2026-06-12,760197,2029-02-15,111.03879484,0.00000000,2743380
2026-06-12,760197,2029-05-15,108.80664487,0.00000000,3848397
2026-06-12,760197,2029-08-15,106.41575681,0.00000000,2743380
2026-06-12,760197,2029-11-15,104.11784537,0.00000000,3687415
2026-06-12,760197,2030-02-15,101.90079446,0.00000000,2743380
2026-06-12,760197,2030-05-15,99.86030092,0.00000000,3687415
2026-06-12,760197,2030-08-15,97.72840575,0.00000000,2743380
2026-06-12,760197,2030-11-15,95.68046783,0.00000000,3687415
2026-06-12,760197,2031-02-15,93.81919416,0.00000000,2360649
2026-06-12,760197,2031-05-15,92.11783288,0.00000000,3687415
2026-06-12,760197,2031-08-15,90.25259614,0.00000000,2360649
2026-06-12,760197,2031-11-15,88.40870155,0.00000000,3677100
2026-06-12,760197,2032-02-15,86.77307451,0.00000000,2360649
2026-06-12,760197,2032-05-15,85.09407649,0.00000000,3677100
2026-06-12,760197,2032-08-15,83.42527197,0.00000000,2360649
2026-06-12,760197,2032-11-15,81.75353975,0.00000000,3677100
2026-06-12,760197,2033-02-15,79.95123969,0.00000000,2145109
2026-06-12,760197,2033-05-15,78.39074703,0.00000000,3677100
2026-06-12,760197,2033-08-15,76.86930263,0.00000000,2145109
2026-06-12,760197,2033-11-15,75.43769418,0.00000000,3608353
2026-06-12,760197,2034-02-15,74.01906976,0.00000000,2145109
2026-06-12,760197,2034-05-15,72.79424095,0.00000000,3608353
2026-06-12,760197,2034-08-15,71.45669682,0.00000000,2145109
2026-06-12,760197,2034-11-15,70.18436604,0.00000000,3608353
2026-06-12,760197,2035-02-15,68.98373419,0.00000000,2145109
2026-06-12,760197,2035-05-15,67.76320384,0.00000000,3608353
2026-06-12,760197,2035-08-15,66.47506703,0.00000000,2145109
2026-06-12,760197,2035-11-15,65.25596438,0.00000000,1995437
2026-06-12,760197,2036-02-15,64.08194037,0.00000000,2145109
2026-06-12,760197,2036-05-15,62.98614393,0.00000000,1995437
2026-06-12,760197,2036-08-15,61.80047212,0.00000000,2145109
2026-06-12,760197,2036-11-15,60.61680320,0.00000000,1995437
2026-06-12,760197,2037-02-15,59.52076132,0.00000000,2145109
2026-06-12,760197,2037-05-15,58.48970803,0.00000000,1995437
2026-06-12,760197,2037-08-15,57.37174469,0.00000000,2145109
2026-06-12,760197,2037-11-15,56.32784780,0.00000000,1944194
2026-06-12,760197,2038-02-15,55.30515453,0.00000000,2145109
2026-06-12,760197,2038-05-15,54.31896192,0.00000000,1944194
2026-06-12,760197,2038-08-15,53.30487188,0.00000000,2145109
2026-06-12,760197,2038-11-15,52.34189619,0.00000000,1944194
2026-06-12,760197,2039-02-15,51.35211535,0.00000000,2145109
2026-06-12,760197,2039-05-15,50.45581213,0.00000000,1944194
2026-06-12,760197,2039-08-15,49.51743505,0.00000000,2145109
2026-06-12,760197,2039-11-15,48.61089262,0.00000000,1944194
2026-06-12,760197,2040-02-15,47.72074571,0.00000000,2145109
2026-06-12,760197,2040-05-15,46.86013056,0.00000000,1944194
2026-06-12,760197,2040-08-15,45.97364431,0.00000000,2145109
2026-06-12,760197,2040-11-15,45.13076194,0.00000000,1944194
2026-06-12,760197,2041-02-15,44.31795448,0.00000000,1813042
2026-06-12,760197,2041-05-15,43.55944003,0.00000000,1944194
2026-06-12,760197,2041-08-15,42.74021776,0.00000000,1813042
2026-06-12,760197,2041-11-15,41.92551744,0.00000000,1944194
2026-06-12,760197,2042-02-15,41.17545739,0.00000000,1813042
2026-06-12,760197,2042-05-15,40.48679987,0.00000000,1944194
2026-06-12,760197,2042-08-15,39.72955540,0.00000000,1813042
2026-06-12,760197,2042-11-15,38.97591787,0.00000000,1944194
2026-06-12,760197,2043-02-15,38.30374234,0.00000000,1813042
2026-06-12,760197,2043-05-15,37.63264191,0.00000000,1944194
2026-06-12,760197,2043-08-15,36.93076567,0.00000000,1813042
2026-06-12,760197,2043-11-15,36.27363136,0.00000000,1944194
2026-06-12,760197,2044-02-15,35.62819626,0.00000000,1813042
2026-06-12,760197,2044-05-15,35.00425687,0.00000000,1944194
2026-06-12,760197,2044-08-15,34.36110274,0.00000000,1813042
2026-06-12,760197,2044-11-15,33.73912840,0.00000000,1944194
2026-06-12,760197,2045-02-15,33.10862992,0.00000000,1813042
2026-06-12,760197,2045-05-15,32.55536732,0.00000000,1944194
2026-06-12,760197,2045-08-15,31.94606960,0.00000000,1813042
2026-06-12,760197,2045-11-15,31.36662342,0.00000000,127551
2026-06-12,760197,2046-02-15,30.82471977,0.00000000,1813042
2026-06-12,760197,2046-05-15,30.28353298,0.00000000,127551
2026-06-12,760197,2046-08-15,29.71745394,0.00000000,1813042
2026-06-12,760197,2046-11-15,29.17900871,0.00000000,127551
2026-06-12,760197,2047-02-15,28.65872452,0.00000000,1813042
2026-06-12,760197,2047-05-15,28.17229416,0.00000000,127551
2026-06-12,760197,2047-08-15,27.64599708,0.00000000,1813042
2026-06-12,760197,2047-11-15,27.12169057,0.00000000,127551
2026-06-12,760197,2048-02-15,26.63822704,0.00000000,1813042
2026-06-12,760197,2048-05-15,26.18614967,0.00000000,127551
2026-06-12,760197,2048-08-15,25.69694303,0.00000000,1813042
2026-06-12,760197,2048-11-15,25.23878487,0.00000000,127551
2026-06-12,760197,2049-02-15,24.78873078,0.00000000,1813042
2026-06-12,760197,2049-05-15,24.35369028,0.00000000,127551
2026-06-12,760197,2049-08-15,23.90536018,0.00000000,1813042
2026-06-12,760197,2049-11-15,23.47880077,0.00000000,127551
2026-06-12,760197,2050-02-15,23.03963856,0.00000000,1813042
2026-06-12,760197,2050-05-15,22.64141828,0.00000000,127551
2026-06-12,760197,2050-08-15,22.22407833,0.00000000,1813042
2026-06-12,760197,2050-11-15,21.82067216,0.00000000,127551
2026-06-12,760197,2051-02-15,21.42453249,0.00000000,1149710
2026-06-12,760197,2051-05-15,21.05386651,0.00000000,127551
2026-06-12,760197,2051-08-15,20.65943046,0.00000000,1149710
2026-06-12,760197,2051-11-15,20.28404271,0.00000000,127551
2026-06-12,760197,2052-02-15,19.92111059,0.00000000,1149710
2026-06-12,760197,2052-05-15,19.57589185,0.00000000,127551
2026-06-12,760197,2052-08-15,19.20842810,0.00000000,1149710
2026-06-12,760197,2052-11-15,18.84210074,0.00000000,127551
2026-06-12,760197,2053-02-15,18.50406974,0.00000000,1149710
2026-06-12,760197,2053-05-15,18.19307902,0.00000000,127551
2026-06-12,760197,2053-08-15,17.85043842,0.00000000,1149710
2026-06-12,760197,2053-11-15,17.50875282,0.00000000,127551
2026-06-12,760197,2054-02-15,17.20345644,0.00000000,1149710
2026-06-12,760197,2054-05-15,16.89816310,0.00000000,127551
2026-06-12,760197,2054-08-15,16.57838207,0.00000000,1149710
2026-06-12,760197,2054-11-15,16.27856660,0.00000000,127551
2026-06-12,760197,2055-02-15,15.98372769,0.00000000,1149710
2026-06-12,760197,2055-05-15,15.69840148,0.00000000,127551
2026-06-12,760197,2055-08-15,15.40400186,0.00000000,1149710
2026-06-12,760197,2056-02-15,14.83887930,0.00000000,1149710
2026-06-12,760197,2056-08-15,14.29671184,0.00000000,1149710
2026-06-12,760197,2057-02-15,13.77236480,0.00000000,1149710
2026-06-12,760197,2057-08-15,13.26927635,0.00000000,1149710
2026-06-12,760197,2058-02-15,12.77880589,0.00000000,1149710
2026-06-12,760197,2058-08-15,12.30830011,0.00000000,1149710
2026-06-12,760197,2059-02-15,11.84607602,0.00000000,1149710
2026-06-12,760197,2059-08-15,11.40285318,0.00000000,1149710
2026-06-12,760197,2060-02-15,10.96434126,0.00000000,1149710
2026-06-12,760197,2060-08-15,10.55064649,0.00000000,1149710
2026-06-12,760198,2026-08-15,4630.02746019,0.00000000,3011217
2026-06-12,760198,2027-05-15,4374.56892194,0.00000000,11057
2026-06-12,760198,2028-08-15,3911.73650402,0.00000000,322199
2026-06-12,760198,2029-05-15,3680.49955673,0.00000000,6934350
2026-06-12,760198,2030-08-15,3305.76643063,0.00000000,382731
2026-06-12,760198,2031-05-15,3115.98288423,0.00000000,10315
2026-06-12,760198,2032-08-15,2821.94784057,0.00000000,2318848
2026-06-12,760198,2033-05-15,2651.64972277,0.00000000,68747
2026-06-12,760198,2035-05-15,2292.16186200,0.00000000,8553595
2026-06-12,760198,2037-05-15,1978.47608255,0.00000000,51243
2026-06-12,760198,2040-08-15,1555.10702242,0.00000000,4693104
2026-06-12,760198,2045-05-15,1101.21964648,0.00000000,9228595
2026-06-12,760198,2050-08-15,751.75289644,0.00000000,4632061
2026-06-12,760198,2055-05-15,531.01499219,0.00000000,127551
2026-06-12,760198,2060-08-15,356.88674889,0.00000000,1149710
2026-06-12,760199,2026-08-15,4766.90500830,0.00000000,5056-63-84
2026-06-12,760199,2027-05-15,4638.62451886,0.00000000,3313-87-63
2026-06-12,760199,2028-08-15,4543.44717340,0.00000000,4770-28-48
2026-06-12,760199,2029-05-15,4408.44568921,0.00000000,1638-58-48
2026-06-12,760199,2030-08-15,4355.33903311,0.00000000,4964-26-29
2026-06-12,760199,2031-05-15,4237.81129694,0.00000000,4892338
2026-06-12,760199,2032-08-15,4232.17469857,0.00000000,2355-27-55
2026-06-12,760199,2033-05-15,4111.45004683,0.00000000,1941-36-54
2026-06-12,760199,2035-05-15,4051.29823858,0.00000000,5620-72-01
2026-06-12,760199,2037-05-15,3996.17129821,0.00000000,5316769
2026-06-12,760199,2040-08-15,3989.35561579,0.00000000,3208-89-13
2026-06-12,760199,2045-05-15,3852.29328903,0.00000000,4054-24-02
2026-06-12,760199,2050-08-15,3871.93335473,0.00000000,4745-81-86
2026-06-12,760199,2055-05-15,3770.78949109,0.00000000,3165-29-79
2026-06-12,760199,2060-08-15,3798.86155081,0.00000000,2409-87-73
2026-06-12,770100,2031-01-01,7898.22429119,0.00000000,1104-09-15
2026-06-12,950197,2026-07-01,48.43229298,0.00000000,3405643
2026-06-12,950197,2027-01-01,45.11826189,0.00000000,3405643
2026-06-12,950197,2027-07-01,41.99529383,0.00000000,3405643
2026-06-12,950197,2028-01-01,39.01066100,0.00000000,3405643
2026-06-12,950197,2028-07-01,36.30533609,0.00000000,3405643
2026-06-12,950197,2029-01-01,33.79756785,0.00000000,3405643
2026-06-12,950197,2029-07-01,31.46983498,0.00000000,2973373
2026-06-12,950197,2030-01-01,29.31536940,0.00000000,2973373
2026-06-12,950197,2030-07-01,27.34669375,0.00000000,2973373
2026-06-12,950197,2031-01-01,25.43367577,0.00000000,2973373
2026-06-12,950197,2031-07-01,23.74135830,0.00000000,2836716
2026-06-12,950197,2032-01-01,22.02674140,0.00000000,2836716
2026-06-12,950197,2032-07-01,20.50909649,0.00000000,2836716
2026-06-12,950197,2033-01-01,19.09337868,0.00000000,2836716
2026-06-12,950197,2033-07-01,17.77754966,0.00000000,2543792
2026-06-12,950197,2034-01-01,16.55998101,0.00000000,2543792
2026-06-12,950197,2034-07-01,15.41817111,0.00000000,2543792
2026-06-12,950197,2035-01-01,14.38023690,0.00000000,2543792
2026-06-12,950197,2035-07-01,13.38768419,0.00000000,442002
2026-06-12,950197,2036-01-01,12.49634179,0.00000000,442002
2026-06-12,950197,2036-07-01,11.64037027,0.00000000,442002
2026-06-12,950197,2037-01-01,10.79336262,0.00000000,442002
2026-06-12,950198,2029-01-01,692.44753467,0.00000000,432270
2026-06-12,950198,2031-01-01,521.08737999,0.00000000,136657
2026-06-12,950198,2033-01-01,391.18681704,0.00000000,292924
2026-06-12,950198,2035-01-01,294.62355504,0.00000000,2101790
2026-06-12,950198,2037-01-01,221.13536000,0.00000000,442002
2026-06-12,950199,2027-01-01,1017.93719873,0.00000000,121408075
2026-06-12,950199,2029-01-01,937.06375212,0.00000000,119099492
2026-06-12,950199,2031-01-01,879.10515771,0.00000000,207062046
2026-06-12,950199,2033-01-01,834.24555459,0.00000000,9675-88-00
2026-06-12,950199,2035-01-01,801.31830914,0.00000000,117024210
2026-06-12,950199,2037-01-01,775.46719515,0.00000000,3964-91-66
2026-06-13,210100,2026-09-01,19198.21359194,0.00000000,9622070
2026-06-13,210100,2027-03-01,19189.72051127,0.00000000,2917-69-66
