data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ARML3,ARMAC,ON      NM,172086226,0.022,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ASAI3,ASSAI,ON      NM,1338623499,0.446,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,AURE3,AUREN,ON      NM,317799925,0.144,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,AXIA3,AXIA ENERGIA,ON      N1,1863816444,3.587,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,AXIA6,AXIA ENERGIA,PNB     N1,266311915,0.561,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,AZZA3,AZZAS 2154,ON  ATZ NM,109571260,0.072,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,B3SA3,B3,ON      NM,4997059816,2.941,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BRSR6,BANRISUL,PNB     N1,202536440,0.109,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BBSE3,BBSEGURIDADE,ON      NM,616248544,0.819,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BMOB3,BEMOBI TECH,ON      NM,79319310,0.071,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BLAU3,BLAU,ON      NM,38584960,0.015,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,SOJA3,BOA SAFRA,ON      NM,58542883,0.014,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BRBI11,BR PARTNERS,UNT     N2,47238057,0.027,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BBDC3,BRADESCO,ON  EJ  N1,1464429403,0.839,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BBDC4,BRADESCO,PN  EJ  N1,5100889966,3.360,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BRAP4,BRADESPAR,PN      N1,250914708,0.217,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,SAUD3,BRADSAUDE,ON      NM,251735971,0.122,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BBAS3,BRASIL,ON  EJ  NM,2842496541,2.105,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BRKM5,BRASKEM,PNA     N1,265709734,0.095,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BRAV3,BRAVA,ON      NM,462883017,0.364,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BPAC11,BTGP BANCO,UNT     N2,1194624560,2.298,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CXSE3,CAIXA SEGURI,ON      NM,600000000,0.397,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CAML3,CAMIL,ON  ED  NM,96218424,0.018,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,BHIA3,CASAS BAHIA,ON  ATZ NM,143421097,0.007,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CBAV3,CBA,ON      NM,204441277,0.084,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CEAB3,CEA MODAS,ON      NM,204964309,0.085,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CMIG4,CEMIG,PN      N1,1904057894,0.784,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,COGN3,COGNA ON,ON      NM,1915914094,0.174,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CSMG3,COPASA,ON      NM,188467895,0.429,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CPLE3,COPEL,ON      NM,2969406694,1.623,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CSAN3,COSAN,ON  ATZ NM,2242671999,0.305,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CPFE3,CPFL ENERGIA,ON      NM,187732538,0.308,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CMIN3,CSNMINERACAO,ON      N2,1646519336,0.281,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CURY3,CURY S/A,ON      NM,160988231,0.180,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CVCB3,CVC BRASIL,ON      NM,408009727,0.023,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,CYRE3,CYRELA REALT,ON      NM,281609283,0.223,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,DASA3,DASA,ON      NM,177124938,0.018,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,DESK3,DESKTOP,ON      NM,34835856,0.024,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,DXCO3,DEXCO,ON      NM,336842147,0.059,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,PNVL3,DIMED,ON      NM,82405671,0.034,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,DIRR3,DIRECIONAL,ON      NM,327091595,0.154,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ECOR3,ECORODOVIAS,ON      NM,328954615,0.089,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,EMBJ3,EMBRAER,ON      NM,711833141,1.881,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ENGI11,ENERGISA,UNT     N2,325503046,0.582,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ENEV3,ENEVA,ON      NM,1913352180,1.758,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,EGIE3,ENGIE BRASIL,ON      NM,357310487,0.462,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,EQTL3,EQUATORIAL,ON      NM,1247728993,1.884,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,EVEN3,EVEN,ON  ED  NM,185333384,0.038,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,EZTC3,EZTEC,ON      NM,121216090,0.056,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,FESA4,FERBASA,PN      N1,147407600,0.035,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,FLRY3,FLEURY,ON      NM,447150822,0.249,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,FRAS3,FRAS-LE,ON      N1,107111030,0.088,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,GFSA3,GAFISA,ON      NM,193423606,0.007,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,GGBR4,GERDAU,PN      N1,1258208269,1.151,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,GOAU4,GERDAU MET,PN      N1,830837767,0.326,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,GGPS3,GPS,ON      NM,314841214,0.141,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,GRND3,GRENDENE,ON      NM,236867166,0.034,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,GMAT3,GRUPO MATEUS,ON      NM,457961064,0.073,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,SBFG3,GRUPO SBF,ON      NM,128452352,0.052,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,HAPV3,HAPVIDA,ON      NM,271662290,0.116,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,HBOR3,HELBOR,ON      NM,65595478,0.005,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,HBSA3,HIDROVIAS,ON      NM,543551243,0.065,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,HYPE3,HYPERA,ON      NM,321083946,0.260,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,IGTI11,IGUATEMI S.A,UNT     N1,205800982,0.193,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,INTB3,INTELBRAS,ON      NM,113898409,0.057,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MYPK3,IOCHP-MAXION,ON      NM,138703243,0.048,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,RANI3,IRANI,ON      NM,100436772,0.030,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,IRBR3,IRBBRASIL RE,ON  EJ  NM,81534304,0.157,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ISAE4,ISA ENERGIA,PN      N1,415568772,0.428,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ITSA4,ITAUSA,PN  EJ  N1,5970738360,2.853,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ITUB3,ITAUUNIBANCO,ON  EJ  N1,456130473,0.690,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,ITUB4,ITAUUNIBANCO,PN  EJ  N1,5349695485,7.856,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,JHSF3,JHSF PART,ON  ED  NM,260721097,0.108,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,JSLG3,JSL,ON      NM,84133393,0.018,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,KEPL3,KEPLER WEBER,ON      NM,173082697,0.042,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,KLBN11,KLABIN S/A,UNT     N2,804572623,0.511,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,LAVV3,LAVVI,ON      NM,74230129,0.031,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,RENT3,LOCALIZA,ON      NM,978479038,1.501,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,LOGG3,LOG COM PROP,ON      NM,51533220,0.058,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,LREN3,LOJAS RENNER,ON      NM,982593716,0.546,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,LWSA3,LWSA,ON      NM,374338847,0.051,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MDIA3,M.DIASBRANCO,ON      NM,64887799,0.047,,
2026-06-04,IBRA,IBrA - Índice Brasil Amplo,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.076,,
