data_captura,data_referencia,codigo_ativo_objeto,total_series,posicao_aberta_call,posicao_aberta_put,posicao_aberta_total,put_call_ratio,posicao_coberta,posicao_descoberta,posicao_trava,strike_max_oi_call,strike_max_oi_put
2026-09-13,2026-09-04,CMIG,366,22371200,23297600,45668800,1.0414,3679300,27559200,14430300,11.36,9.96
2026-09-13,2026-09-04,ALOS,379,25263600,20047100,45310700,0.7935,7365300,30849100,7096300,28.05,26.55
2026-09-13,2026-09-04,MBRF,315,14406535,28921180,43327715,2.0075,739048,28949971,13638696,19.98,13.98
2026-09-13,2026-09-04,EGIE,285,20214778,21570802,41785580,1.0671,521236,36278303,4986041,31.96,31.96
2026-09-13,2026-09-04,RAIL,238,22926600,18781300,41707900,0.8192,426000,20858100,20423800,16.08,13.08
2026-09-13,2026-09-04,ENEV,294,29334100,10653800,39987900,0.3632,540500,23998700,15448700,29.0,25.5
2026-09-13,2026-09-04,CYRE,508,21012000,18847200,39859200,0.897,706200,22232000,16921000,25.25,25.25
2026-09-13,2026-09-04,CSMG,399,19979600,18903500,38883100,0.9461,3830400,24232200,10820500,40.02,25.02
2026-09-13,2026-09-04,HAPV,467,20082522,16818244,36900766,0.8375,809522,21957913,14133331,7.1,11.0
2026-09-13,2026-09-04,RADL,330,13812350,22812641,36624991,1.6516,230459,17360326,19034206,22.24,19.27
2026-09-13,2026-09-04,BRAV,461,20091100,15265300,35356400,0.7598,1001500,23471900,10883000,25.48,20.38
2026-09-13,2026-09-04,RDOR,340,24123200,11083400,35206600,0.4594,615500,19684900,14906200,23.56,23.56
2026-09-13,2026-09-04,EMBJ,932,16967900,16599800,33567700,0.9783,372400,13964300,19231000,84.57,100.07
2026-09-13,2026-09-04,BOVV,68,16957065,13129737,30086802,0.7743,4760,27402427,2679615,184.0,184.0
2026-09-13,2026-09-04,MOVI,319,17785800,11851800,29637600,0.6664,435800,25516400,3685400,17.84,11.84
2026-09-13,2026-09-04,BRKM,378,7812100,21578500,29390600,2.7622,825300,19241400,9323900,8.0,3.45
2026-09-13,2026-09-04,ASAI,244,12327300,12748600,25075900,1.0342,181800,18998700,5895400,9.3,9.3
2026-09-13,2026-09-04,RAIZ,53,15329200,7394200,22723400,0.4824,2505800,19152400,1065200,1.5,2.0
2026-09-13,2026-09-04,GOAU,207,13325155,8900157,22225312,0.6679,3067595,13667559,5490158,10.61,10.61
2026-09-13,2026-09-04,NATU,272,8892000,13027800,21919800,1.4651,421200,14028200,7470400,8.0,8.0
2026-09-13,2026-09-04,ROXO,239,11100910,10551410,21652320,0.9505,1759140,8847190,11045990,14.5,12.5
2026-09-13,2026-09-04,ONCO,76,10842200,9812700,20654900,0.905,258200,18132400,2264300,1.48,1.48
2026-09-13,2026-09-04,BRAP,347,10734000,7630600,18364600,0.7109,1618200,8031000,8715400,23.7,23.7
2026-09-13,2026-09-04,CVCB,207,14217300,3551800,17769100,0.2498,1936700,7275700,8556700,1.5,2.0
2026-09-13,2026-09-04,MULT,254,7991500,9246600,17238100,1.1571,66700,13277300,3894100,30.15,30.15
2026-09-13,2026-09-04,KLBN,240,7570471,8985121,16555592,1.1869,947650,7005924,8602018,18.88,17.39
2026-09-13,2026-09-04,TAEE,461,8504900,7382800,15887700,0.8681,651400,10592500,4643800,40.1,40.1
2026-09-13,2026-09-04,AUAU,380,9609600,5360800,14970400,0.5579,1784700,9641200,3544500,3.87,4.97
2026-09-13,2026-09-04,AZZA,454,7842500,7056000,14898500,0.8997,594000,7613700,6690800,17.03,17.03
2026-09-13,2026-09-04,CEAB,229,10320400,4534800,14855200,0.4394,352800,5375600,9126800,8.52,7.92
2026-09-13,2026-09-04,ECOR,218,8062600,6247700,14310300,0.7749,279900,6107500,7922900,7.04,5.64
2026-09-13,2026-09-04,CXSE,464,9047200,5233200,14280400,0.5784,976600,9393100,3910700,16.27,20.52
2026-09-13,2026-09-04,FLRY,173,7315500,6711500,14027000,0.9174,588300,12551200,887500,16.33,16.33
2026-09-13,2026-09-04,ENGI,217,7102100,6763480,13865580,0.9523,30200,6951020,6884360,50.61,50.61
2026-09-13,2026-09-04,GMAT,151,6591900,7214700,13806600,1.0945,741700,11035600,2029300,5.79,3.89
2026-09-13,2026-09-04,DIRR,268,7154800,5824500,12979300,0.8141,893700,8125000,3960600,12.21,11.21
2026-09-13,2026-09-04,SEER,69,5998300,6181900,12180200,1.0306,189500,11404200,586500,12.56,12.56
2026-09-13,2026-09-04,CMIN,194,7927800,3936200,11864000,0.4965,1818500,7274600,2770900,6.51,5.61
2026-09-13,2026-09-04,VIVT,257,4227600,6703900,10931500,1.5857,222900,4209000,6499600,31.1,29.6
2026-09-13,2026-09-04,PCAR,47,8886300,1615500,10501800,0.1818,1707600,7934000,860200,3.25,3.0
2026-09-13,2026-09-04,HYPE,330,5633500,4832700,10466200,0.8579,531400,7628300,2306500,23.57,23.57
2026-09-13,2026-09-04,JHSF,193,6112700,4194000,10306700,0.6861,702000,6217400,3387300,12.02,12.68
2026-09-13,2026-09-04,SMFT,183,7217400,2979500,10196900,0.4128,118900,4663700,5414300,17.82,16.07
2026-09-13,2026-09-04,YDUQ,228,4426200,4999800,9426000,1.1296,165500,3829100,5431400,9.26,8.46
2026-09-13,2026-09-04,SANB,260,4082300,5108500,9190800,1.2514,892700,4455400,3842700,34.12,22.62
2026-09-13,2026-09-04,TOTS,310,4362100,4544000,8906100,1.0417,65000,4112200,4728900,37.18,32.18
2026-09-13,2026-09-04,IGTI,192,4077100,4818200,8895300,1.1818,49500,7358800,1487000,36.79,25.29
2026-09-13,2026-09-04,GOLD,24,2684266,5629381,8313647,2.0972,33700,7269350,1010597,22.0,25.0
2026-09-13,2026-09-04,IRBR,338,4707300,3315000,8022300,0.7042,843900,2855100,4323300,59.61,38.61
2026-09-13,2026-09-04,LWSA,148,6849500,1164100,8013600,0.17,1946300,3596900,2470400,4.46,4.26
2026-09-13,2026-09-04,QUAL,193,3233200,3921900,7155100,1.213,518800,5713000,923300,0.23,1.48
2026-09-13,2026-09-04,SIMH,279,3116476,3941268,7057744,1.2647,536612,3952950,2568182,9.86,10.1
2026-09-13,2026-09-04,BHIA,158,3125500,3754800,6880300,1.2013,274000,4952500,1653800,1.0,0.5
2026-09-13,2026-09-04,ISAE,325,3636300,2992800,6629100,0.823,903000,2997700,2728400,27.54,25.79
2026-09-13,2026-09-04,TIMS,255,2614600,3617800,6232400,1.3837,199900,3821700,2210800,20.35,20.35
2026-09-13,2026-09-04,ORVR,16,3298100,2643600,5941700,0.8016,77400,4117900,1746400,20.0,16.75
2026-09-13,2026-09-04,MILS,20,2033500,3878500,5912000,1.9073,116400,1925200,3870400,15.0,11.0
2026-09-13,2026-09-04,SBFG,134,2579800,3098500,5678300,1.2011,66500,5182500,429300,9.91,9.91
2026-09-13,2026-09-04,TEND,168,2683900,2901000,5584900,1.0809,306800,1981500,3296600,35.62,29.62
2026-09-13,2026-09-04,CURY,207,2538600,2731500,5270100,1.076,70600,2370000,2829500,30.37,28.12
2026-09-13,2026-09-04,RAPT,201,2802900,2230100,5033000,0.7956,222000,3809800,1001200,5.55,4.35
2026-09-13,2026-09-04,ANIM,124,2128300,2455200,4583500,1.1536,639100,2910900,1033500,2.47,2.57
2026-09-13,2026-09-04,BRSR,116,2979200,1291100,4270300,0.4334,610600,2564300,1095400,15.99,13.49
2026-09-13,2026-09-04,PSSA,266,2713000,1534800,4247800,0.5657,178800,2435400,1633600,50.45,51.45
2026-09-13,2026-09-04,CBAV,11,2130900,2011300,4142200,0.9439,58500,4078200,5500,11.96,11.96
2026-09-13,2026-09-04,EZTC,213,1853671,2155686,4009357,1.1629,314376,2818591,876390,17.59,17.59
2026-09-13,2026-09-04,HBOR,46,1952100,1928400,3880500,0.9879,250200,3540700,89600,4.27,4.27
2026-09-13,2026-09-04,XPBR,222,2224640,1539270,3763910,0.6919,351510,2464720,947680,90.55,90.55
2026-09-13,2026-09-04,POSI,133,2564700,772400,3337100,0.3012,272800,2253200,811100,3.35,3.82
2026-09-13,2026-09-04,VIVA,199,1578600,1750300,3328900,1.1088,243100,1598800,1487000,24.14,20.64
2026-09-13,2026-09-04,CPFE,237,1466700,1844100,3310800,1.2573,99400,2351300,860100,46.98,46.98
2026-09-13,2026-09-04,RECV,112,1856800,1435200,3292000,0.7729,252400,2099000,940600,11.65,10.4
2026-09-13,2026-09-04,SAPR,268,1414800,1816400,3231200,1.2839,234100,1387200,1609900,39.4,37.08
2026-09-13,2026-09-04,LJQQ,77,2056200,1103900,3160100,0.5369,358100,2630000,172000,2.0,5.4
2026-09-13,2026-09-04,SMTO,141,1596500,1534900,3131400,0.9614,208700,2181500,741200,21.39,14.39
2026-09-13,2026-09-04,SLCE,154,1242306,1622850,2865156,1.3063,265001,1719227,880928,17.64,14.25
2026-09-13,2026-09-04,TTEN,98,1639200,939800,2579000,0.5733,117600,1987100,474300,22.13,12.63
2026-09-13,2026-09-04,CASH,27,1467200,843300,2310500,0.5748,570200,1372600,367700,10.0,3.3
2026-09-13,2026-09-04,AURA,73,889270,1102200,1991470,1.2394,107690,1306100,577680,202.51,101.51
2026-09-13,2026-09-04,PNVL,62,1760200,84300,1844500,0.0479,1354600,433800,56100,18.9,10.99
2026-09-13,2026-09-04,GRND,97,1252500,561100,1813600,0.448,374500,1211800,227300,5.74,4.14
2026-09-13,2026-09-04,INTB,121,1232800,559500,1792300,0.4538,55600,1152100,584600,21.31,11.81
2026-09-13,2026-09-04,AURE,95,1072800,696400,1769200,0.6491,256600,1437600,75000,11.19,9.94
2026-09-13,2026-09-04,VULC,86,1062300,661400,1723700,0.6226,146400,1225300,352000,21.5,13.25
2026-09-13,2026-09-04,PLPL,63,222500,1429900,1652400,6.4265,22100,1608000,22300,7.71,6.71
2026-09-13,2026-09-04,INBR,72,773150,730650,1503800,0.945,44250,1157110,302440,27.95,24.95
2026-09-13,2026-09-04,TUPY,125,888500,572900,1461400,0.6448,140500,961900,359000,22.0,15.5
2026-09-13,2026-09-04,JBSS,162,725140,694910,1420050,0.9583,288780,948320,182950,56.34,86.84
2026-09-13,2026-09-04,BMGB,84,948200,401300,1349500,0.4232,601100,553700,194700,5.56,4.86
2026-09-13,2026-09-04,RANI,73,774800,526200,1301000,0.6791,280900,553800,466300,8.23,6.93
2026-09-13,2026-09-04,MDIA,82,449700,771600,1221300,1.7158,50500,808100,362700,18.45,16.95
2026-09-13,2026-09-04,RIAA,129,631300,572000,1203300,0.9061,124600,430100,648600,13.75,8.3
2026-09-13,2026-09-04,KEPL,57,823200,365600,1188800,0.4441,35900,1098000,54900,6.98,6.98
2026-09-13,2026-09-04,SAUD,84,717400,456400,1173800,0.6362,313300,633000,227500,13.0,14.5
2026-09-13,2026-09-04,UNIP,90,691200,450600,1141800,0.6519,341700,691800,108300,51.52,65.02
2026-09-13,2026-09-04,WIZC,61,963000,158200,1121200,0.1643,285200,703500,132500,11.37,7.92
2026-09-13,2026-09-04,ALPA,131,713500,393400,1106900,0.5514,39900,608600,458400,14.54,12.79
2026-09-13,2026-09-04,MYPK,81,472700,560500,1033200,1.1857,196100,607300,229800,12.55,11.55
2026-09-13,2026-09-04,PGMN,30,669900,360700,1030600,0.5384,100600,678600,251400,3.8,4.12
2026-09-13,2026-09-04,NVDC,80,433170,586590,1019760,1.3542,149850,529190,340720,22.48,24.98
2026-09-13,2026-09-04,DXCO,84,355270,639253,994523,1.7993,85759,695551,213213,6.55,5.75
2026-09-13,2026-09-04,MDNE,32,314300,606700,921000,1.9303,300,413700,507000,28.84,25.34
2026-09-13,2026-09-04,MELI,79,465910,413970,879880,0.8885,66170,355450,458260,85.0,83.0
2026-09-13,2026-09-04,AMAR,43,512200,308400,820600,0.6021,125300,553200,142100,0.7,0.5
2026-09-13,2026-09-04,SOJA,32,301807,285023,586830,0.9444,179095,398635,9100,9.3,9.3
2026-09-13,2026-09-04,ABCB,90,343100,234000,577100,0.682,133800,343500,99800,35.4,23.4
2026-09-13,2026-09-04,IVVB,67,57467,484922,542389,8.4383,4621,510464,27304,463.0,403.0
2026-09-13,2026-09-04,AMBP,6,512500,1100,513600,0.0021,188900,323600,1100,4.0,5.0
2026-09-13,2026-09-04,ROMI,62,367600,132200,499800,0.3596,67700,369600,62500,6.55,5.55
2026-09-13,2026-09-04,LEVE,86,362000,137000,499000,0.3785,123100,240800,135100,33.35,32.35
2026-09-13,2026-09-04,FESA,50,249000,209400,458400,0.841,94500,325200,38700,7.38,5.58
2026-09-13,2026-09-04,JALL,29,334400,115900,450300,0.3466,141000,293900,15400,4.99,2.99
2026-09-13,2026-09-04,MLAS,8,443800,0,443800,0.0,437200,6600,0,2.05,0.0
2026-09-13,2026-09-04,ALUP,80,240600,203100,443700,0.8441,30700,229700,183300,35.23,31.48
2026-09-13,2026-09-04,TRIS,39,204131,222020,426151,1.0876,129881,211490,84780,4.65,5.06
2026-09-13,2026-09-04,BOVX,5,167700,167801,335501,1.0006,0,101,335400,10.0,10.0
2026-09-13,2026-09-04,MEAL,8,3100,313800,316900,101.2258,400,316400,100,2.8,2.8
2026-09-13,2026-09-04,ARML,25,21000,293300,314300,13.9667,6600,306700,1000,3.83,6.63
2026-09-13,2026-09-04,AMZO,16,198390,96820,295210,0.488,1890,211820,81500,64.0,64.0
2026-09-13,2026-09-04,VLID,65,145900,139500,285400,0.9561,80600,127800,77000,20.52,17.02
2026-09-13,2026-09-04,TASA,25,254900,20800,275700,0.0816,61700,209800,4200,7.09,7.09
2026-09-13,2026-09-04,GOGL,51,181450,74240,255690,0.4091,23280,184690,47720,97.05,157.55
2026-09-13,2026-09-04,HASH,152,89560,158316,247876,1.7677,27793,94541,125542,43.5,36.5
2026-09-13,2026-09-04,CAML,28,110500,71400,181900,0.6462,96300,74100,11500,5.15,4.55
2026-09-13,2026-09-04,BLAU,27,55550,116400,171950,2.0954,42910,125240,3800,9.37,10.82
2026-09-13,2026-09-04,GGPS,28,104800,63300,168100,0.604,97000,69400,1700,23.16,18.66
2026-09-13,2026-09-04,VVEO,9,132700,18100,150800,0.1364,122400,27400,1000,2.0,10.0
2026-09-13,2026-09-04,M1TA,19,84860,63300,148160,0.7459,6360,133800,8000,108.59,108.59
2026-09-13,2026-09-04,MTRE,16,67700,72900,140600,1.0768,54300,84500,1800,3.86,3.97
2026-09-13,2026-09-04,BMOB,29,112100,23100,135200,0.2061,2900,110100,22200,24.67,21.67
2026-09-13,2026-09-04,AGRO,27,69300,59200,128500,0.8543,27800,92000,8700,23.0,21.0
2026-09-13,2026-09-04,SPCX,72,74450,47720,122170,0.641,17880,75010,29280,53.0,42.0
2026-09-13,2026-09-04,EVEN,28,25900,82300,108200,3.1776,20600,82800,4800,5.08,6.08
2026-09-13,2026-09-04,MSFT,13,57570,48730,106300,0.8464,3550,102000,750,83.05,83.05
2026-09-13,2026-09-04,GFSA,39,60451,27660,88111,0.4576,35450,47841,4820,0.99,0.74
2026-09-13,2026-09-04,NASD,8,26850,59930,86780,2.232,3500,76280,7000,23.0,21.25
2026-09-13,2026-09-04,LAVV,26,41000,45000,86000,1.0976,16700,68700,600,11.51,10.01
2026-09-13,2026-09-04,TSLA,37,51950,33960,85910,0.6537,15270,45840,24800,65.0,48.0
2026-09-13,2026-09-04,TSMC,8,40200,33800,74000,0.8408,400,61600,12000,275.43,275.43
2026-09-13,2026-09-04,DASA,14,23200,32900,56100,1.4181,5300,40500,10300,3.2,3.2
2026-09-13,2026-09-04,LOGG,28,18000,32600,50600,1.8111,6400,43700,500,27.6,27.09
2026-09-13,2026-09-04,BITH,1,50000,0,50000,0.0,50000,0,0,92.5,0.0
2026-09-13,2026-09-04,COCA,4,15960,22480,38440,1.4085,0,38440,0,77.14,76.14
2026-09-13,2026-09-04,MCDC,2,36670,0,36670,0.0,700,35970,0,68.68,0.0
2026-09-13,2026-09-04,BEEM,3,20200,10100,30300,0.5,0,10100,20200,58.72,56.72
2026-09-13,2026-09-04,ITLC,10,15340,14840,30180,0.9674,13000,5040,12140,88.0,65.0
2026-09-13,2026-09-04,BERK,3,12260,17000,29260,1.3866,0,29260,0,137.0,131.0
2026-09-13,2026-09-04,HBSA,5,28000,100,28100,0.0036,5100,22000,1000,4.26,3.26
2026-09-13,2026-09-04,AAPL,14,9820,4660,14480,0.4745,3870,3710,6900,78.65,57.95
2026-09-13,2026-09-04,PTBL,4,9300,2300,11600,0.2473,8600,2600,400,3.0,3.0
2026-09-13,2026-09-04,BABA,3,0,4870,4870,0.0,0,4870,0,0.0,70.49
2026-09-13,2026-09-04,SEQL,1,0,3500,3500,0.0,0,3500,0,0.0,0.1
2026-09-13,2026-09-04,AERI,2,3000,200,3200,0.0667,2900,300,0,7.0,1.9
2026-09-13,2026-09-04,A1MD,6,2950,0,2950,0.0,1930,1020,0,340.0,0.0
2026-09-13,2026-09-04,IFCM,5,1187,1100,2287,0.9267,7,2280,0,1958.95,1.2
2026-09-13,2026-09-04,PASS,1,0,1000,1000,0.0,0,1000,0,0.0,22.5
2026-09-13,2026-09-04,ENJU,2,600,0,600,0.0,600,0,0,4.8,0.0
2026-09-13,2026-09-04,ESPA,1,260,0,260,0.0,260,0,0,9.6,0.0
2026-09-13,2026-09-08,PETR,2658,493745100,518993600,1012738700,1.0511,26225732,631128584,355384384,36.67,36.67
2026-09-13,2026-09-08,BBAS,1504,468069400,378761900,846831300,0.8092,19079600,518697700,309054000,17.45,17.45
2026-09-13,2026-09-08,BOVA,2076,260384827,322932474,583317301,1.2402,469798,290157170,292690333,210.0,176.0
2026-09-13,2026-09-08,BBDC,1231,203654100,144962100,348616200,0.7118,46092500,183662700,118861000,19.2,19.2
2026-09-13,2026-09-08,ITUB,1395,197596084,136702843,334298927,0.6918,20538666,156160045,157600216,45.11,44.53
2026-09-13,2026-09-08,VALE,1671,165456600,131090700,296547300,0.7923,10234967,160489433,125822900,80.39,78.39
2026-09-13,2026-09-08,CSAN,728,94000900,66426900,160427800,0.7067,6156100,87524600,66747100,4.0,7.3
2026-09-13,2026-09-08,BEEF,451,89400900,70171100,159572000,0.7849,9412500,92109800,58049700,3.87,3.87
2026-09-13,2026-09-08,B3SA,742,84620700,70373800,154994500,0.8316,12139300,50686600,92168600,20.21,20.21
2026-09-13,2026-09-08,ITSA,543,86750587,63189101,149939688,0.7284,16136904,109583723,24219061,13.81,13.81
2026-09-13,2026-09-08,IBOV,742,72204789,43825485,116030274,0.607,0,26065176,89965098,210000.0,155000.0
2026-09-13,2026-09-08,MGLU,868,57222600,53969033,111191633,0.9431,4754939,54623403,51813291,11.05,5.5
2026-09-13,2026-09-08,ABEV,437,64913100,42328600,107241700,0.6521,7522900,60181800,39537000,16.55,16.55
2026-09-13,2026-09-08,COGN,501,50497346,44888655,95386001,0.8889,8660148,53004646,33721207,2.19,2.19
2026-09-13,2026-09-08,AXIA,721,44232350,45399890,89632240,1.0264,1443270,49080840,39108130,56.0,54.0
2026-09-13,2026-09-08,MOTV,134,41553100,41531100,83084200,0.9995,8872100,68074900,6137200,16.1,16.1
2026-09-13,2026-09-08,UGPA,287,39732400,38113700,77846100,0.9593,1146900,69493800,7205400,27.5,27.5
2026-09-13,2026-09-08,WEGE,907,45867200,30044500,75911700,0.655,2771800,40438800,32701100,56.94,39.87
2026-09-13,2026-09-08,CPLE,258,32115800,42241100,74356900,1.3153,831700,53487700,20037500,19.05,13.8
2026-09-13,2026-09-08,SUZB,811,40365800,27024000,67389800,0.6695,2383600,40531700,24474500,53.63,41.88
2026-09-13,2026-09-08,SBSP,579,38312892,28713493,67026385,0.7494,529830,42799832,23696723,35.13,26.68
2026-09-13,2026-09-08,CSNA,590,27906200,36740400,64646600,1.3166,2561200,32813600,29271800,7.45,7.04
2026-09-13,2026-09-08,PRIO,974,38144000,25919100,64063100,0.6795,2029300,27015800,35018000,70.0,59.0
2026-09-13,2026-09-08,BPAC,785,32884816,30666303,63551119,0.9325,2000569,38022157,23528393,50.55,50.55
2026-09-13,2026-09-08,GGBR,555,31769100,30569600,62338700,0.9622,2794300,40718500,18825900,27.62,25.37
2026-09-13,2026-09-08,SMAL,513,37486332,24018520,61504852,0.6407,99671,35163416,26241765,124.0,97.0
2026-09-13,2026-09-08,RENT,770,36668400,24746100,61414500,0.6749,4930700,28161100,28322700,40.81,37.63
2026-09-13,2026-09-08,BBSE,727,27797100,32366600,60163700,1.1644,2989500,33680600,23493600,39.77,38.7
2026-09-13,2026-09-08,LREN,545,28118650,29605968,57724618,1.0529,835500,36484260,20404858,12.92,12.92
2026-09-13,2026-09-08,EQTL,553,31026200,24602800,55629000,0.793,442000,18277300,36909700,36.99,34.24
2026-09-13,2026-09-08,CMIG,379,29285300,24482800,53768100,0.836,4329900,33779500,15658700,12.06,9.96
2026-09-13,2026-09-08,USIM,671,26255400,23981900,50237300,0.9134,1949200,22059700,26228400,8.0,6.6
2026-09-13,2026-09-08,VBBR,431,36268929,13869679,50138608,0.3824,705592,31129986,18303030,37.08,34.55
2026-09-13,2026-09-08,MRVE,480,23702900,25790000,49492900,1.0881,2321434,28457866,18713600,4.65,4.65
2026-09-13,2026-09-08,POMO,299,23351650,25436765,48788415,1.0893,848058,40616187,7324170,4.61,4.61
2026-09-13,2026-09-08,VAMO,302,24568600,22310000,46878600,0.9081,1782800,35736600,9359200,3.86,2.66
2026-09-13,2026-09-08,ALOS,387,25372500,20124600,45497100,0.7932,7290400,31047200,7159500,28.05,26.55
2026-09-13,2026-09-08,MBRF,318,14433540,29087542,43521082,2.0153,778038,29147346,13595698,19.98,13.98
2026-09-13,2026-09-08,ENEV,332,31682000,11272600,42954600,0.3558,527400,24926700,17500500,29.0,25.5
2026-09-13,2026-09-08,EGIE,294,20344378,21612302,41956680,1.0623,528842,36282581,5145257,31.96,31.96
2026-09-13,2026-09-08,RAIL,238,23025000,18850800,41875800,0.8187,453800,20944900,20477100,16.08,13.08
2026-09-13,2026-09-08,CSMG,401,21070200,19905700,40975900,0.9447,3811900,26299200,10864800,40.02,25.02
2026-09-13,2026-09-08,CYRE,514,21185900,18971900,40157800,0.8955,732600,22396900,17028300,25.25,25.25
2026-09-13,2026-09-08,HAPV,481,20480422,16875744,37356166,0.824,895672,21951263,14509231,7.1,11.0
2026-09-13,2026-09-08,RADL,331,13830150,22797641,36627791,1.6484,234259,17355278,19038254,22.24,19.27
2026-09-13,2026-09-08,BRAV,466,20353300,15356100,35709400,0.7545,1016400,23686500,11006500,25.48,20.38
2026-09-13,2026-09-08,RDOR,342,24278600,11222500,35501100,0.4622,715000,19707200,15078900,23.56,23.56
2026-09-13,2026-09-08,EMBJ,968,17339000,17070800,34409800,0.9845,388600,13967600,20053600,84.57,100.07
2026-09-13,2026-09-08,BOVV,68,16957064,13129737,30086801,0.7743,4825,27402363,2679613,184.0,184.0
2026-09-13,2026-09-08,MOVI,322,18109500,11832700,29942200,0.6534,447400,25550500,3944300,17.84,11.84
2026-09-13,2026-09-08,BRKM,380,7951000,21696200,29647200,2.7287,797600,19370100,9479500,8.0,3.45
2026-09-13,2026-09-08,ASAI,243,12763000,13309600,26072600,1.0428,183900,19174200,6714500,9.3,9.3
2026-09-13,2026-09-08,RAIZ,53,15352200,7409300,22761500,0.4826,2529800,19159700,1072000,1.5,2.0
2026-09-13,2026-09-08,GOAU,209,13394655,8917961,22312616,0.6658,3136396,13683662,5492558,10.61,10.61
2026-09-13,2026-09-08,NATU,277,8966000,13220100,22186100,1.4745,379900,14108100,7698100,8.0,8.0
2026-09-13,2026-09-08,ROXO,242,11144280,10562840,21707120,0.9478,1702600,8895300,11109220,14.5,12.5
2026-09-13,2026-09-08,ONCO,76,10844100,9822500,20666600,0.9058,252500,18154400,2259700,1.48,1.48
2026-09-13,2026-09-08,BRAP,348,11166100,7804700,18970800,0.699,1759300,7962900,9248600,23.7,23.7
2026-09-13,2026-09-08,CVCB,212,14618700,3624100,18242800,0.2479,1876700,7382100,8984000,1.5,2.0
2026-09-13,2026-09-08,MULT,258,8117500,9460900,17578400,1.1655,72500,13538500,3967400,30.15,30.15
2026-09-13,2026-09-08,KLBN,241,8023660,9047069,17070729,1.1275,1341284,7005088,8724357,18.88,17.39
2026-09-13,2026-09-08,TAEE,465,8502700,7471500,15974200,0.8787,692000,10517100,4765100,40.1,40.1
2026-09-13,2026-09-08,AUAU,384,9893400,5553600,15447000,0.5613,1829600,9880800,3736600,3.87,4.97
2026-09-13,2026-09-08,CEAB,230,10638000,4601100,15239100,0.4325,387200,5320600,9531300,8.52,7.92
2026-09-13,2026-09-08,AZZA,455,8016400,7177900,15194300,0.8954,669200,7621800,6903300,17.03,17.03
2026-09-13,2026-09-08,ECOR,222,8433300,6328100,14761400,0.7504,273100,6433500,8054800,7.04,5.64
2026-09-13,2026-09-08,CXSE,467,9262500,5314400,14576900,0.5738,1082500,9512400,3982000,16.27,20.52
2026-09-13,2026-09-08,FLRY,178,7247100,6831900,14079000,0.9427,658700,12555000,865300,16.33,16.33
2026-09-13,2026-09-08,ENGI,218,7098200,6767380,13865580,0.9534,49400,6934620,6881560,50.61,50.61
2026-09-13,2026-09-08,GMAT,152,6611000,7210400,13821400,1.0907,799400,10930100,2091900,5.79,3.89
2026-09-13,2026-09-08,DIRR,269,7389100,5904900,13294000,0.7991,839300,8408900,4045800,12.21,11.21
2026-09-13,2026-09-08,SEER,70,6336900,6182400,12519300,0.9756,178900,11744500,595900,12.56,12.56
2026-09-13,2026-09-08,CMIN,196,7952700,3987600,11940300,0.5014,2255400,6859800,2825100,6.51,5.61
2026-09-13,2026-09-08,VIVT,261,4307000,6784000,11091000,1.5751,260800,4303200,6527000,31.1,29.6
2026-09-13,2026-09-08,JHSF,193,6382700,4518800,10901500,0.708,768800,6290900,3841800,12.02,12.68
2026-09-13,2026-09-08,HYPE,332,5653100,4922700,10575800,0.8708,560100,7601600,2414100,23.57,23.57
2026-09-13,2026-09-08,PCAR,47,8926300,1618500,10544800,0.1813,1743700,7934900,866200,3.25,3.0
2026-09-13,2026-09-08,SMFT,184,7180200,3119700,10299900,0.4345,120800,4781100,5398000,17.82,16.07
2026-09-13,2026-09-08,YDUQ,230,4571900,5078400,9650300,1.1108,179400,3860800,5610100,9.26,8.46
2026-09-13,2026-09-08,SANB,260,4099000,5218100,9317100,1.273,1035900,4318400,3962800,34.12,22.62
2026-09-13,2026-09-08,ISAE,331,6234600,3037600,9272200,0.4872,882900,5557200,2832100,32.54,25.79
2026-09-13,2026-09-08,TOTS,315,4422500,4650500,9073000,1.0516,59100,4195200,4818700,37.18,32.18
2026-09-13,2026-09-08,IGTI,193,4120400,4839800,8960200,1.1746,264100,7188000,1508100,36.79,25.29
2026-09-13,2026-09-08,GOLD,24,2684272,5629381,8313653,2.0972,33700,7269355,1010598,22.0,25.0
2026-09-13,2026-09-08,IRBR,344,4680400,3419900,8100300,0.7307,933700,2808200,4358400,59.61,38.61
2026-09-13,2026-09-08,LWSA,149,6769400,1198300,7967700,0.177,2041100,3475300,2451300,4.46,4.26
2026-09-13,2026-09-08,SIMH,304,3540676,4011668,7552344,1.133,519340,4209322,2823682,9.86,10.1
2026-09-13,2026-09-08,QUAL,194,3303700,3919800,7223500,1.1865,532200,5709800,981500,0.23,1.48
2026-09-13,2026-09-08,BHIA,158,3144000,3759400,6903400,1.1957,285800,4966900,1650700,1.0,0.5
2026-09-13,2026-09-08,TIMS,257,2541900,3659500,6201400,1.4397,205800,3748800,2246800,20.35,20.35
2026-09-13,2026-09-08,ORVR,17,3298100,2649300,5947400,0.8033,79000,4119500,1748900,20.0,16.75
2026-09-13,2026-09-08,MILS,25,2033600,3897400,5931000,1.9165,116400,1935100,3879500,15.0,11.0
2026-09-13,2026-09-08,SBFG,140,2556500,3100200,5656700,1.2127,69500,5156800,430400,9.91,9.91
