data_captura,data_referencia,codigo_ativo,label,valor
2026-07-28,2003-02-01,FUNCEX12_XPT12,Exportações Preços Índice,52.61
2026-07-28,2003-03-01,FUNCEX12_XPT12,Exportações Preços Índice,53.46
2026-07-28,2003-04-01,FUNCEX12_XPT12,Exportações Preços Índice,52.62
2026-07-28,2003-05-01,FUNCEX12_XPT12,Exportações Preços Índice,52.77
2026-07-28,2003-06-01,FUNCEX12_XPT12,Exportações Preços Índice,53.06
2026-07-28,2003-07-01,FUNCEX12_XPT12,Exportações Preços Índice,53.58
2026-07-28,2003-08-01,FUNCEX12_XPT12,Exportações Preços Índice,53.14
2026-07-28,2003-09-01,FUNCEX12_XPT12,Exportações Preços Índice,53.45
2026-07-28,2003-10-01,FUNCEX12_XPT12,Exportações Preços Índice,53.92
2026-07-28,2003-11-01,FUNCEX12_XPT12,Exportações Preços Índice,54.07
2026-07-28,2003-12-01,FUNCEX12_XPT12,Exportações Preços Índice,55.04
2026-07-28,2004-01-01,FUNCEX12_XPT12,Exportações Preços Índice,56.33
2026-07-28,2004-02-01,FUNCEX12_XPT12,Exportações Preços Índice,56.72
2026-07-28,2004-03-01,FUNCEX12_XPT12,Exportações Preços Índice,57.41
2026-07-28,2004-04-01,FUNCEX12_XPT12,Exportações Preços Índice,58.71
2026-07-28,2004-05-01,FUNCEX12_XPT12,Exportações Preços Índice,60.27
2026-07-28,2004-06-01,FUNCEX12_XPT12,Exportações Preços Índice,60.8
