data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-04,ICON,ICON - Índice de Consumo,MDIA3,M.DIASBRANCO,ON      NM,64887799,0.382,,
2026-06-04,ICON,ICON - Índice de Consumo,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.617,,
2026-06-04,ICON,ICON - Índice de Consumo,MBRF3,MARFRIG,ON      NM,761175338,3.719,,
2026-06-04,ICON,ICON - Índice de Consumo,LEVE3,METAL LEVE,ON      NM,52865876,0.529,,
2026-06-04,ICON,ICON - Índice de Consumo,BEEF3,MINERVA,ON      NM,454804863,0.504,,
2026-06-04,ICON,ICON - Índice de Consumo,MDNE3,MOURA DUBEUX,ON      NM,62112530,0.502,,
2026-06-04,ICON,ICON - Índice de Consumo,MOVI3,MOVIDA,ON      NM,156159722,0.450,,
2026-06-04,ICON,ICON - Índice de Consumo,MRVE3,MRV,ON      NM,374681353,0.663,,
2026-06-04,ICON,ICON - Índice de Consumo,NATU3,NATURA,ON      NM,838359453,2.544,,
2026-06-04,ICON,ICON - Índice de Consumo,ONCO3,ONCOCLINICAS,ON      NM,1054759992,0.408,,
2026-06-04,ICON,ICON - Índice de Consumo,PGMN3,PAGUE MENOS,ON      NM,303890693,0.380,,
2026-06-04,ICON,ICON - Índice de Consumo,AUAU3,PETZCOBASI,ON      NM,205617553,0.204,,
2026-06-04,ICON,ICON - Índice de Consumo,PLPL3,PLANOEPLANO,ON      NM,54395641,0.144,,
2026-06-04,ICON,ICON - Índice de Consumo,QUAL3,QUALICORP,ON      NM,279655194,0.133,,
2026-06-04,ICON,ICON - Índice de Consumo,LJQQ3,QUERO-QUERO,ON      NM,195194199,0.083,,
2026-06-04,ICON,ICON - Índice de Consumo,RADL3,RAIADROGASIL,ON      NM,1313915830,7.123,,
2026-06-04,ICON,ICON - Índice de Consumo,RDOR3,REDE D OR,ON      NM,1091469308,11.189,,
2026-06-04,ICON,ICON - Índice de Consumo,RIAA3,RIACHUELO,ON      NM,84545496,0.219,,
2026-06-04,ICON,ICON - Índice de Consumo,SMTO3,SAO MARTINHO,ON      NM,123583436,0.662,,
2026-06-04,ICON,ICON - Índice de Consumo,SEER3,SER EDUCA,ON      NM,50527159,0.173,,
2026-06-04,ICON,ICON - Índice de Consumo,SLCE3,SLC AGRICOLA,ON      NM,220403658,1.022,,
2026-06-04,ICON,ICON - Índice de Consumo,SMFT3,SMART FIT,ON  EJ  NM,556651316,3.133,,
2026-06-04,ICON,ICON - Índice de Consumo,TEND3,TENDA,ON      NM,114768786,1.116,,
2026-06-04,ICON,ICON - Índice de Consumo,TFCO4,TRACK FIELD,PN      N2,49474393,0.223,,
2026-06-04,ICON,ICON - Índice de Consumo,VAMO3,VAMOS,ON      NM,448052066,0.408,,
2026-06-04,ICON,ICON - Índice de Consumo,VTRU3,VITRUEDUCA,ON      NM,140102964,0.544,,
2026-06-04,ICON,ICON - Índice de Consumo,VIVA3,VIVARA S.A.,ON      NM,123698325,0.786,,
2026-06-04,ICON,ICON - Índice de Consumo,VULC3,VULCABRAS,ON      NM,110618680,0.494,,
2026-06-04,ICON,ICON - Índice de Consumo,YDUQ3,YDUQS PART,ON      NM,261365845,0.716,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,ALUP11,ALUPAR,UNT     N2,8800,7.705,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,AURE3,AUREN,ON      NM,21600,6.966,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,AXIA3,AXIA ENERGIA,ON      N1,4800,6.563,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,AXIA6,AXIA ENERGIA,PNB     N1,4400,6.582,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,CMIG4,CEMIG,PN      N1,22700,6.642,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,COCE5,COELCE,PNA,8900,7.771,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,CPLE3,COPEL,ON      NM,18300,7.105,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,CPFE3,CPFL ENERGIA,ON      NM,5700,6.650,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,ENGI11,ENERGISA,UNT     N2,5500,6.987,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,ENEV3,ENEVA,ON      NM,11300,7.377,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,EGIE3,ENGIE BRASIL,ON      NM,8400,7.715,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,EQTL3,EQUATORIAL,ON      NM,7000,7.508,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,ISAE4,ISA ENERGIA,PN      N1,10000,7.323,,
2026-06-04,IEEX,IEEX - Índice de Energia Elétrica,TAEE11,TAESA,UNT     N2,6800,7.106,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,BRAP4,BRADESPAR,PN      N1,250914708,4.135,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,BRKM5,BRASKEM,PNA     N1,265709734,1.813,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,CBAV3,CBA,ON      NM,204441277,1.594,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,CMIN3,CSNMINERACAO,ON      N2,1646519336,5.361,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,DXCO3,DEXCO,ON      NM,336842147,1.126,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,FESA4,FERBASA,PN      N1,147407600,0.661,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,GGBR4,GERDAU,PN      N1,1258208269,21.966,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,GOAU4,GERDAU MET,PN      N1,830837767,6.209,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,RANI3,IRANI,ON      NM,100436772,0.574,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,KLBN11,KLABIN S/A,UNT     N2,804572623,9.756,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,CSNA3,SID NACIONAL,ON,727975012,3.519,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,SUZB3,SUZANO S.A.,ON      NM,595651035,17.764,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,UNIP6,UNIPAR,PNB,49483367,2.090,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,USIM5,USIMINAS,PNA     N1,518256757,4.297,,
2026-06-04,IMAT,IMAT - Índice de Materiais Básicos,VALE3,VALE,ON      NM,323367078,19.135,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,ALOS3,ALLOS,ON      NM,412902588,20.022,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,CURY3,CURY S/A,ON      NM,160988231,8.427,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,CYRE3,CYRELA REALT,ON      NM,281609283,10.442,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,DIRR3,DIRECIONAL,ON      NM,327091595,7.227,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,EVEN3,EVEN,ON  ED  NM,185333384,1.769,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,EZTC3,EZTEC,ON      NM,121216090,2.639,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,GFSA3,GAFISA,ON      NM,193423606,0.337,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,HBOR3,HELBOR,ON      NM,65595478,0.257,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,IGTI11,IGUATEMI S.A,UNT     N1,205800982,9.039,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,JHSF3,JHSF PART,ON  ED  NM,260721097,5.079,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,LAVV3,LAVVI,ON      NM,74230129,1.442,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,LOGG3,LOG COM PROP,ON      NM,51533220,2.730,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,MDNE3,MOURA DUBEUX,ON      NM,62112530,2.882,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,MRVE3,MRV,ON      NM,374681353,3.810,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,MULT3,MULTIPLAN,ON      N2,320022221,16.297,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,PLPL3,PLANOEPLANO,ON      NM,54395641,0.827,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,SYNE3,SYN PROP TEC,ON      NM,59381237,0.368,,
2026-06-04,IMOB,IMOB - Índice Imobiliário,TEND3,TENDA,ON      NM,114768786,6.406,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,ALPA4,ALPARGATAS,PN      N1,128924117,0.431,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,ABEV3,AMBEV S/A,ON,4273841357,19.441,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,BRKM5,BRASKEM,PNA     N1,265709734,0.709,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,CAML3,CAMIL,ON  ED  NM,96218424,0.137,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,CURY3,CURY S/A,ON      NM,160988231,1.342,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,CYRE3,CYRELA REALT,ON      NM,281609283,1.663,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,DXCO3,DEXCO,ON      NM,336842147,0.441,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,DIRR3,DIRECIONAL,ON      NM,327091595,1.151,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,EMBJ3,EMBRAER,ON      NM,711833141,14.038,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,EVEN3,EVEN,ON  ED  NM,185333384,0.282,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,EZTC3,EZTEC,ON      NM,121216090,0.420,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,FRAS3,FRAS-LE,ON      N1,107111030,0.659,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,GGBR4,GERDAU,PN      N1,1258208269,8.594,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,GOAU4,GERDAU MET,PN      N1,830837767,2.429,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,GRND3,GRENDENE,ON      NM,236867166,0.255,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,HBOR3,HELBOR,ON      NM,65595478,0.041,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,INTB3,INTELBRAS,ON      NM,113898409,0.426,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,MYPK3,IOCHP-MAXION,ON      NM,138703243,0.355,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,RANI3,IRANI,ON      NM,100436772,0.225,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,JHSF3,JHSF PART,ON  ED  NM,260721097,0.809,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,KEPL3,KEPLER WEBER,ON      NM,173082697,0.314,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,KLBN11,KLABIN S/A,UNT     N2,804572623,3.817,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,LAVV3,LAVVI,ON      NM,74230129,0.230,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,MDIA3,M.DIASBRANCO,ON      NM,64887799,0.349,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,POMO4,MARCOPOLO,PN      N2,728266241,1.181,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,MBRF3,MARFRIG,ON      NM,761175338,3.400,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,LEVE3,METAL LEVE,ON      NM,52865876,0.484,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,BEEF3,MINERVA,ON      NM,454804863,0.461,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,MDNE3,MOURA DUBEUX,ON      NM,62112530,0.458,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,MRVE3,MRV,ON      NM,374681353,0.607,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,NATU3,NATURA,ON      NM,838359453,2.326,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,PLPL3,PLANOEPLANO,ON      NM,54395641,0.131,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,POSI3,POSITIVO TEC,ON      NM,72078995,0.077,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,RAPT4,RANDON PART,PN      N1,176793154,0.250,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,RCSL4,RECRUSUL,PN,74949368,0.012,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,SMTO3,SAO MARTINHO,ON      NM,123583436,0.605,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,CSNA3,SID NACIONAL,ON,727975012,1.376,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,SUZB3,SUZANO S.A.,ON      NM,612918471,7.151,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,TEND3,TENDA,ON      NM,114768786,1.020,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,TFCO4,TRACK FIELD,PN      N2,49474393,0.204,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,TUPY3,TUPY,ON      NM,130913780,0.457,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,UNIP6,UNIPAR,PNB,49483367,0.818,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,USIM5,USIMINAS,PNA     N1,518256757,1.681,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,VIVA3,VIVARA S.A.,ON      NM,123698325,0.718,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,VULC3,VULCABRAS,ON      NM,110618680,0.451,,
2026-06-04,INDX,INDX - Índice do Setor Industrial,WEGE3,WEG,ON      NM,1485954732,17.574,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,ALUP11,ALUPAR,UNT     N2,157537587,1.296,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,AURE3,AUREN,ON      NM,317799925,0.963,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,AXIA3,AXIA ENERGIA,ON      N1,1276051762,16.394,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,AXIA6,AXIA ENERGIA,PNB     N1,182329000,2.563,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,CMIG4,CEMIG,PN      N1,1904057894,5.235,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,CSMG3,COPASA,ON      NM,188467895,2.863,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,CPLE3,COPEL,ON      NM,2969406694,10.832,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,CPFE3,CPFL ENERGIA,ON      NM,187732538,2.058,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,ENGI11,ENERGISA,UNT     N2,325503046,3.885,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,ENEV3,ENEVA,ON      NM,1913352180,11.736,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,EGIE3,ENGIE BRASIL,ON      NM,357310487,3.084,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,EQTL3,EQUATORIAL,ON      NM,1247728993,12.575,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,ISAE4,ISA ENERGIA,PN      N1,415568772,2.859,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,ORVR3,ORIZON,ON      NM,54399873,1.053,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,SBSP3,SABESP,ON      NM,2692764985,18.562,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,SAPR11,SANEPAR,UNT     N2,201077478,1.896,,
2026-06-04,UTIL,UTIL - Índice Utilidade Pública,TAEE11,TAESA,UNT     N2,218568234,2.146,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,TTEN3,3TENTOS,ON      NM,113066386,0.066,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ABCB4,ABC BRASIL,PN      N2,76369069,0.072,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ALOS3,ALLOS,ON      NM,478558715,0.517,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ALPA4,ALPARGATAS,PN      N1,128924117,0.060,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ALUP11,ALUPAR,UNT     N2,157537587,0.203,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ANIM3,ANIMA,ON      NM,256720485,0.031,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ARML3,ARMAC,ON      NM,172086226,0.023,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ASAI3,ASSAI,ON      NM,1338623499,0.465,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,AURE3,AUREN,ON      NM,317799925,0.151,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,AXIA3,AXIA ENERGIA,ON      N1,1863816444,3.744,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,AXIA6,AXIA ENERGIA,PNB     N1,266311915,0.585,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,AZZA3,AZZAS 2154,ON  ATZ NM,109571260,0.075,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,B3SA3,B3,ON      NM,4997059816,3.069,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BRSR6,BANRISUL,PNB     N1,202536440,0.114,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BBSE3,BBSEGURIDADE,ON      NM,616248544,0.855,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BMOB3,BEMOBI TECH,ON      NM,79319310,0.074,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BLAU3,BLAU,ON      NM,38584960,0.016,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,SOJA3,BOA SAFRA,ON      NM,58542883,0.014,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BRBI11,BR PARTNERS,UNT     N2,47238057,0.029,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BBDC3,BRADESCO,ON  EJ  N1,1464429403,0.876,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BBDC4,BRADESCO,PN  EJ  N1,5100889966,3.507,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BRAP4,BRADESPAR,PN      N1,250914708,0.226,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,SAUD3,BRADSAUDE,ON      NM,251735971,0.127,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BBAS3,BRASIL,ON  EJ  NM,2842496541,2.197,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BRKM5,BRASKEM,PNA     N1,265709734,0.099,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BRAV3,BRAVA,ON      NM,462883017,0.380,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BPAC11,BTGP BANCO,UNT     N2,1194624560,2.398,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CXSE3,CAIXA SEGURI,ON      NM,600000000,0.414,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CAML3,CAMIL,ON  ED  NM,96218424,0.019,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BHIA3,CASAS BAHIA,ON  ATZ NM,143421097,0.007,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CBAV3,CBA,ON      NM,204441277,0.087,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CEAB3,CEA MODAS,ON      NM,204964309,0.089,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CMIG4,CEMIG,PN      N1,1904057894,0.819,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,COGN3,COGNA ON,ON      NM,1915914094,0.181,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CSMG3,COPASA,ON      NM,188467895,0.448,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CPLE3,COPEL,ON      NM,2969406694,1.693,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CSAN3,COSAN,ON  ATZ NM,2242671999,0.318,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CPFE3,CPFL ENERGIA,ON      NM,187732538,0.322,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CMIN3,CSNMINERACAO,ON      N2,1646519336,0.293,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CURY3,CURY S/A,ON      NM,160988231,0.188,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CVCB3,CVC BRASIL,ON      NM,408009727,0.024,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CYRE3,CYRELA REALT,ON      NM,281609283,0.232,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,DASA3,DASA,ON      NM,177124938,0.019,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,DESK3,DESKTOP,ON      NM,34835856,0.025,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,DXCO3,DEXCO,ON      NM,336842147,0.062,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,PNVL3,DIMED,ON      NM,82405671,0.035,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,DIRR3,DIRECIONAL,ON      NM,327091595,0.161,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ECOR3,ECORODOVIAS,ON      NM,328954615,0.092,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,EMBJ3,EMBRAER,ON      NM,711833141,1.963,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ENGI11,ENERGISA,UNT     N2,325503046,0.607,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ENEV3,ENEVA,ON      NM,1913352180,1.835,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,EGIE3,ENGIE BRASIL,ON      NM,357310487,0.482,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,EQTL3,EQUATORIAL,ON      NM,1247728993,1.966,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,EVEN3,EVEN,ON  ED  NM,185333384,0.039,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,EZTC3,EZTEC,ON      NM,121216090,0.059,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,FESA4,FERBASA,PN      N1,147407600,0.036,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,FLRY3,FLEURY,ON      NM,447150822,0.260,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,FRAS3,FRAS-LE,ON      N1,107111030,0.092,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,GFSA3,GAFISA,ON      NM,193423606,0.008,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,GGBR4,GERDAU,PN      N1,1258208269,1.202,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,GOAU4,GERDAU MET,PN      N1,830837767,0.340,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,GGPS3,GPS,ON      NM,314841214,0.147,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,GRND3,GRENDENE,ON      NM,236867166,0.036,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,GMAT3,GRUPO MATEUS,ON      NM,457961064,0.076,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,SBFG3,GRUPO SBF,ON      NM,128452352,0.054,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,HAPV3,HAPVIDA,ON      NM,271662290,0.121,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,HBOR3,HELBOR,ON      NM,65595478,0.006,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,HBSA3,HIDROVIAS,ON      NM,543551243,0.067,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,HYPE3,HYPERA,ON      NM,321083946,0.271,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,IGTI11,IGUATEMI S.A,UNT     N1,205800982,0.201,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,INTB3,INTELBRAS,ON      NM,113898409,0.059,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MYPK3,IOCHP-MAXION,ON      NM,138703243,0.050,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,RANI3,IRANI,ON      NM,100436772,0.031,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,IRBR3,IRBBRASIL RE,ON  EJ  NM,81534304,0.164,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ISAE4,ISA ENERGIA,PN      N1,415568772,0.447,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ITSA4,ITAUSA,PN  EJ  N1,5970738360,2.977,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ITUB3,ITAUUNIBANCO,ON  EJ  N1,456130473,0.721,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,ITUB4,ITAUUNIBANCO,PN  EJ  N1,5349695485,8.198,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,JHSF3,JHSF PART,ON  ED  NM,260721097,0.113,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,JSLG3,JSL,ON      NM,84133393,0.019,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,KEPL3,KEPLER WEBER,ON      NM,173082697,0.044,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,KLBN11,KLABIN S/A,UNT     N2,804572623,0.534,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,LAVV3,LAVVI,ON      NM,74230129,0.032,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,RENT3,LOCALIZA,ON      NM,978479038,1.566,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,LOGG3,LOG COM PROP,ON      NM,51533220,0.061,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,LREN3,LOJAS RENNER,ON      NM,982593716,0.569,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,LWSA3,LWSA,ON      NM,374338847,0.054,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MDIA3,M.DIASBRANCO,ON      NM,64887799,0.049,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.079,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,POMO3,MARCOPOLO,ON      N2,203825655,0.046,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,POMO4,MARCOPOLO,PN      N2,728266241,0.165,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MBRF3,MARFRIG,ON      NM,761175338,0.475,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,CASH3,MELIUZ,ON      NM,93078828,0.015,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,LEVE3,METAL LEVE,ON      NM,52865876,0.068,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MILS3,MILLS,ON      NM,108722880,0.065,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,BEEF3,MINERVA,ON      NM,454804863,0.064,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MOTV3,MOTIVA SA,ON      NM,1002196725,0.555,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MDNE3,MOURA DUBEUX,ON      NM,62112530,0.064,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MOVI3,MOVIDA,ON      NM,156159722,0.057,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MRVE3,MRV,ON      NM,374681353,0.085,,
2026-06-04,IGCT,IGCT - Governança Corporativa Trade,MULT3,MULTIPLAN,ON      N2,320022221,0.363,,
