data_captura,data_referencia,codigo_ativo,label,preco_fechamento
2026-06-28,2026-06-03,JPM,JPMORGAN,300.8500061035156
2026-06-28,2026-06-04,JPM,JPMORGAN,310.8900146484375
2026-06-28,2026-06-05,JPM,JPMORGAN,312.3699951171875
2026-06-28,2026-06-08,JPM,JPMORGAN,311.1099853515625
2026-06-28,2026-06-09,JPM,JPMORGAN,312.70001220703125
2026-06-28,2026-06-10,JPM,JPMORGAN,309.1400146484375
2026-06-28,2026-06-11,JPM,JPMORGAN,313.489990234375
2026-06-28,2026-06-12,JPM,JPMORGAN,320.7200012207031
2026-06-28,2026-06-15,JPM,JPMORGAN,319.3999938964844
2026-06-28,2026-06-16,JPM,JPMORGAN,331.1400146484375
2026-06-28,2026-06-17,JPM,JPMORGAN,333.4599914550781
2026-06-28,2026-06-18,JPM,JPMORGAN,325.2200012207031
2026-06-28,2026-06-22,JPM,JPMORGAN,331.4800109863281
2026-06-28,2026-06-23,JPM,JPMORGAN,334.1400146484375
2026-06-28,2026-06-24,JPM,JPMORGAN,333.45001220703125
2026-06-28,2026-06-25,JPM,JPMORGAN,335.1199951171875
2026-06-28,2026-06-26,JPM,JPMORGAN,329.04998779296875
2026-06-28,2026-05-29,V,VISA,326.3599853515625
2026-06-28,2026-06-01,V,VISA,322.7699890136719
2026-06-28,2026-06-02,V,VISA,317.32000732421875
2026-06-28,2026-06-03,V,VISA,312.3999938964844
2026-06-28,2026-06-04,V,VISA,320.17999267578125
2026-06-28,2026-06-05,V,VISA,323.57000732421875
2026-06-28,2026-06-08,V,VISA,319.6700134277344
2026-06-28,2026-06-09,V,VISA,325.04998779296875
2026-06-28,2026-06-10,V,VISA,322.9599914550781
2026-06-28,2026-06-11,V,VISA,319.04998779296875
2026-06-28,2026-06-12,V,VISA,322.3900146484375
2026-06-28,2026-06-15,V,VISA,323.82000732421875
2026-06-28,2026-06-16,V,VISA,333.1199951171875
2026-06-28,2026-06-17,V,VISA,330.3800048828125
2026-06-28,2026-06-18,V,VISA,327.239990234375
2026-06-28,2026-06-22,V,VISA,326.6000061035156
2026-06-28,2026-06-23,V,VISA,328.4800109863281
2026-06-28,2026-06-24,V,VISA,332.2300109863281
2026-06-28,2026-06-25,V,VISA,330.5199890136719
2026-06-28,2026-06-26,V,VISA,336.2300109863281
2026-06-28,2026-05-29,WMT,WALMART,115.75
2026-06-28,2026-06-01,WMT,WALMART,114.5999984741211
2026-06-28,2026-06-02,WMT,WALMART,113.05999755859375
2026-06-28,2026-06-03,WMT,WALMART,116.88999938964844
2026-06-28,2026-06-04,WMT,WALMART,117.73999786376953
2026-06-28,2026-06-05,WMT,WALMART,118.87999725341797
2026-06-28,2026-06-08,WMT,WALMART,119.83000183105469
2026-06-28,2026-06-09,WMT,WALMART,118.87999725341797
2026-06-28,2026-06-10,WMT,WALMART,120.58999633789062
2026-06-28,2026-06-11,WMT,WALMART,120.5
2026-06-28,2026-06-12,WMT,WALMART,121.04000091552734
2026-06-28,2026-06-15,WMT,WALMART,120.81999969482422
2026-06-28,2026-06-16,WMT,WALMART,121.02999877929688
2026-06-28,2026-06-17,WMT,WALMART,118.12999725341797
2026-06-28,2026-06-18,WMT,WALMART,117.18000030517578
2026-06-28,2026-06-22,WMT,WALMART,117.18000030517578
2026-06-28,2026-06-23,WMT,WALMART,119.41999816894531
2026-06-28,2026-06-24,WMT,WALMART,119.0
2026-06-28,2026-06-25,WMT,WALMART,115.77999877929688
2026-06-28,2026-06-26,WMT,WALMART,115.69000244140625
2026-06-28,2026-05-29,DIS,DISNEY,101.83000183105469
2026-06-28,2026-06-01,DIS,DISNEY,102.8499984741211
2026-06-28,2026-06-02,DIS,DISNEY,101.41000366210938
2026-06-28,2026-06-03,DIS,DISNEY,99.38999938964844
2026-06-28,2026-06-04,DIS,DISNEY,99.33999633789062
2026-06-28,2026-06-05,DIS,DISNEY,99.70999908447266
2026-06-28,2026-06-08,DIS,DISNEY,98.87000274658203
2026-06-28,2026-06-09,DIS,DISNEY,99.33000183105469
2026-06-28,2026-06-10,DIS,DISNEY,98.61000061035156
2026-06-28,2026-06-11,DIS,DISNEY,100.33999633789062
2026-06-28,2026-06-12,DIS,DISNEY,100.04000091552734
2026-06-28,2026-06-15,DIS,DISNEY,101.69000244140625
2026-06-28,2026-06-16,DIS,DISNEY,101.27999877929688
2026-06-28,2026-06-17,DIS,DISNEY,100.86000061035156
2026-06-28,2026-06-18,DIS,DISNEY,103.88999938964844
2026-06-28,2026-06-22,DIS,DISNEY,102.44999694824219
2026-06-28,2026-06-23,DIS,DISNEY,103.52999877929688
2026-06-28,2026-06-24,DIS,DISNEY,101.12000274658203
2026-06-28,2026-06-25,DIS,DISNEY,98.05000305175781
2026-06-28,2026-06-26,DIS,DISNEY,98.79000091552734
2026-06-28,2026-05-29,MA,MASTERCARD,493.9800109863281
2026-06-28,2026-06-01,MA,MASTERCARD,495.25
2026-06-28,2026-06-02,MA,MASTERCARD,477.67999267578125
2026-06-28,2026-06-03,MA,MASTERCARD,471.54998779296875
2026-06-28,2026-06-04,MA,MASTERCARD,481.760009765625
2026-06-28,2026-06-05,MA,MASTERCARD,491.0799865722656
2026-06-28,2026-06-08,MA,MASTERCARD,485.6700134277344
2026-06-28,2026-06-09,MA,MASTERCARD,495.239990234375
2026-06-28,2026-06-10,MA,MASTERCARD,489.0799865722656
2026-06-28,2026-06-11,MA,MASTERCARD,486.510009765625
2026-06-28,2026-06-12,MA,MASTERCARD,489.9800109863281
2026-06-28,2026-06-15,MA,MASTERCARD,490.6400146484375
2026-06-28,2026-06-16,MA,MASTERCARD,501.3299865722656
2026-06-28,2026-06-17,MA,MASTERCARD,492.989990234375
2026-06-28,2026-06-18,MA,MASTERCARD,489.7900085449219
2026-06-28,2026-06-22,MA,MASTERCARD,484.0899963378906
2026-06-28,2026-06-23,MA,MASTERCARD,488.07000732421875
2026-06-28,2026-06-24,MA,MASTERCARD,494.4100036621094
2026-06-28,2026-06-25,MA,MASTERCARD,488.9200134277344
2026-06-28,2026-06-26,MA,MASTERCARD,499.0199890136719
2026-06-28,2026-05-29,UNH,UNITEDHEALTH,380.30999755859375
2026-06-28,2026-06-01,UNH,UNITEDHEALTH,379.8599853515625
2026-06-28,2026-06-02,UNH,UNITEDHEALTH,377.9200134277344
2026-06-28,2026-06-03,UNH,UNITEDHEALTH,377.0
