data_captura,data_referencia,codigo_ativo,label,valor
2026-08-01,1956-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.547446e-13
2026-08-01,1956-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.620089e-13
2026-08-01,1956-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.707261e-13
2026-08-01,1956-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.867075e-13
2026-08-01,1956-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.939718e-13
2026-08-01,1956-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.997832e-13
2026-08-01,1956-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.012361e-13
2026-08-01,1957-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.23029e-13
2026-08-01,1957-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.23029e-13
2026-08-01,1957-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.215761e-13
2026-08-01,1957-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.201233e-13
2026-08-01,1957-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.186704e-13
2026-08-01,1957-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.186704e-13
2026-08-01,1957-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.201233e-13
2026-08-01,1957-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.23029e-13
2026-08-01,1957-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.215761e-13
2026-08-01,1957-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.23029e-13
2026-08-01,1957-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.288404e-13
2026-08-01,1957-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.361047e-13
2026-08-01,1958-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.43369e-13
2026-08-01,1958-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.462747e-13
2026-08-01,1958-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.53539e-13
2026-08-01,1958-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.608033e-13
2026-08-01,1958-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.709733e-13
