data_captura,conjunto,arquivo_origem,codigo,codigo_isin,data_mov,emissao,num_de_oper,num_oper_com_corretagem,pu_lastro,pu_max,pu_med,pu_min,quant_neg_com_corretagem,quant_negociada,sigla,taxa_max,taxa_med,taxa_min,valor_negociado,valor_par,vencimento,registro_hash
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1S08,28/05/2026,07/01/2026,10,1,"18904,98858336","18992,18552700","18991,36207600","18991,09684800",1500,117810,LFT,"0,0997","0,0994","0,0987",,"19099,64010300",01/03/2032,7280aad6fa190b9d4b6bf19a
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1S16,28/05/2026,08/04/2026,59,2,"18886,05759293","18983,76258600","18976,48363100","18975,54965200",13000,586293,LFT,"0,1092","0,1084","0,1020",,"19099,64010300",01/06/2032,1e977063615c79e26a8cbdd1
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN848,28/05/2026,06/01/2023,73,2,"987,38218447","987,84139300","987,82954900","987,82720200",3030000,7074000,LTN,"14,3610","14,3580","14,3430",,"1000,00000000",01/07/2026,fb5142d50ba92223d370b572
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8G4,28/05/2026,05/07/2024,18,0,"953,05344168","955,97840500","955,43236300","955,33071900",0,1446250,LTN,"13,9810","13,9462","13,7600",,"1000,00000000",01/10/2026,af49cdd78cd1cab54506f942
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8I0,28/05/2026,10/01/2025,86,2,"892,39812076","898,39906400","898,15449500","897,78069100",2260000,7808583,LTN,"13,8140","13,7571","13,7200",,"1000,00000000",01/04/2027,a782eb47a90322f0d5b012fc
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN871,28/05/2026,07/07/2023,8,1,"862,75693446","869,60882700","869,36584300","869,07088900",225,484050,LTN,"13,8300","13,7943","13,7650",,"1000,00000000",01/07/2027,2469bcf94922d0f41060d9cc
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8L4,28/05/2026,04/07/2025,16,1,"833,48945065","840,61224500","840,30000400","839,89460400",20000,712877,LTN,"13,8925","13,8515","13,8200",,"1000,00000000",01/10/2027,76d8ceb6fa110c0890616cfc
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN897,28/05/2026,05/01/2024,7,1,"806,33558251","814,75488500","814,44530800","814,23081600",60000,164808,LTN,"13,7860","13,7671","13,7400",,"1000,00000000",01/01/2028,546f791bc9fda0b0d5a68f40
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8M2,28/05/2026,09/01/2026,1,1,"779,64208836",,,,100000,100000,LTN,,,,,"1000,00000000",01/04/2028,f131ec4ee9a731980a891590
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN806,28/05/2026,11/02/2022,21,0,"705,80507831","717,50390400","716,23776100","715,18625700",0,713717,LTN,"13,9010","13,8360","13,7580",,"1000,00000000",01/01/2029,7073d84dc108c13dbad10266
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8K6,28/05/2026,04/07/2025,8,1,"659,54027813","670,72662200","670,66457500","668,24012600",85,343506,LTN,"14,0440","13,9094","13,9060",,"1000,00000000",01/07/2029,8a1c78fa629c922079b3ebb9
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8A7,28/05/2026,05/01/2024,8,0,"616,11484299","629,23159200","628,23516900","627,73356400",0,257024,LTN,"13,9591","13,9335","13,8829",,"1000,00000000",01/01/2030,a4224d94707a12c34b1cd3d9
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8J8,28/05/2026,10/01/2025,52,1,"466,20595287","484,05464800","482,07023000","479,82184900",5000,4560379,LTN,"14,1100","14,0141","13,9300",,"1000,00000000",01/01/2032,190732a1ffe6852750d207ec
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4U6,28/05/2026,06/01/2016,136,3,"4747,70639043","4752,36504000","4751,59437000","4749,43693900",199,226338,NTN-B,,,,,"4704,56825700",15/08/2026,b97021d728b487935edb1299
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB682,28/05/2026,12/01/2022,246,2,"4627,92919172","4644,88344600","4644,04568600","4641,60170500",28,1019304,NTN-B,,,,,"4704,56825700",15/05/2027,496f59bdf29198cca5073ec7
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB625,28/05/2026,22/02/2018,2,0,"3951,81635616","3995,08542300","3995,07529200","3993,44927000",0,6299,NTN-B,,,,,"4704,56825700",15/08/2028,a1364c341ba23d017a68af24
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4X0,28/05/2026,10/01/2018,380,6,"4585,45578098","4620,79380100","4617,28025400","4614,52266600",50023,757641,NTN-B,,,,,"4704,56825700",15/08/2028,ecb013ad40db8a6c8cc764e7
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB716,28/05/2026,17/01/2024,174,1,"4469,76924289","4531,88042400","4509,25734300","4504,45717600",20000,597223,NTN-B,,,,,"4704,56825700",15/05/2029,850e0d19075a0e91e2cae0b7
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3B8,28/05/2026,10/02/2010,330,7,"4437,48755129","4499,89763600","4493,28307400","4487,62413000",90050,812699,NTN-B,,,,,"4704,56825700",15/08/2030,309382bb7775d9530eb60aca
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7X3,28/05/2026,14/01/2026,68,3,"4326,56948390","4393,08087700","4388,05223000","4385,29618300",23100,500327,NTN-B,,,,,"4704,56825700",15/05/2031,53708127be17d6f2fada4899
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB674,28/05/2026,05/01/2022,257,5,"4321,77060487","4434,47036700","4392,62263500","4383,95708300",40420,722693,NTN-B,,,,,"4704,56825700",15/08/2032,4db716977689b39f3d9f49d2
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB6B1,28/05/2026,04/01/2023,102,1,"4210,60550696","4310,15572700","4293,71961000","4286,31598400",10000,1159202,NTN-B,,,,,"4704,56825700",15/05/2033,d1775be661533e11eb3380d8
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0O7,28/05/2026,07/03/2006,252,5,"4135,16170670","4251,52297400","4241,28088200","4229,73504100",40046,1341451,NTN-B,,,,,"4704,56825700",15/05/2035,31f8b69d39c4941a1bbddaf9
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7Y1,28/05/2026,14/01/2026,103,0,"4094,86826085","4212,80696700","4206,68834600","4194,43690100",0,508778,NTN-B,,,,,"4704,56825700",15/05/2037,10962e1a3e2c153351ee4c04
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB666,28/05/2026,30/07/2021,1,0,"1620,32099224","1790,09781300","1790,09781300","1790,09781300",0,551,NTN-B,,,,,"4704,56825700",15/08/2040,59a63b2aadf1cef5d0e4b629
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3C6,28/05/2026,10/02/2010,75,2,"4089,57062705","4245,46402000","4224,54040100","4211,95352700",20500,381839,NTN-B,,,,,"4704,56825700",15/08/2040,98ae04f4e68906227553a102
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB2U0,28/05/2026,15/08/2004,2,0,"1155,05197440","1324,12419900","1321,26497800","1319,46564200",0,189,NTN-B,,,,,"4704,56825700",15/05/2045,c571c707757f1557a0929777
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0A6,28/05/2026,15/08/2004,66,0,"3950,75831551","4121,60674800","4105,78111100","4075,30408300",0,134511,NTN-B,,,,,"4704,56825700",15/05/2045,acf983b91f5a3cbbad8f24a7
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3D4,28/05/2026,10/02/2010,391,2,"3981,26913661","4179,57466700","4152,68359100","4068,54257400",17019,237641,NTN-B,,,,,"4704,56825700",15/08/2050,aad5aa0ef694da41afcccf84
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB6D7,28/05/2026,17/05/2023,2,0,"565,06012910","711,57577400","706,98075400","705,84216500",0,141,NTN-B,,,,,"4704,56825700",15/05/2055,29f338daef4898a43a4ad21f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4Q4,28/05/2026,14/01/2015,181,6,"3864,05707890","4085,97915800","4062,73853600","3955,22363800",60500,212310,NTN-B,,,,,"4704,56825700",15/05/2055,9457445921e79aed0b08e2e0
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB7P9,28/05/2026,23/09/2024,2,0,"384,39986275","506,40121500","503,40916900","501,58705800",0,4835,NTN-B,,,,,"4704,56825700",15/08/2060,ae004af5e2a51b18d22da30e
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB690,28/05/2026,12/01/2022,293,6,"3894,74771632","4113,62401800","4088,26706300","3988,56438600",7564,92805,NTN-B,,,,,"4704,56825700",15/08/2060,d1e9e180bb97eed0f6f943e9
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF1P8,28/05/2026,15/01/2016,6,0,"1014,91698204","1018,93370700","1018,58600400","1018,32076000",0,14857,NTN-F,,,,,"1000,00000000",01/01/2027,9ad1d8604e71601712562192
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF1Q6,28/05/2026,05/01/2018,18,0,"951,69146857","964,78384900","963,88689900","961,55451800",0,748413,NTN-F,,,,,"1000,00000000",01/01/2029,5acb910e822c2331d2ea4833
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF204,28/05/2026,10/01/2020,26,1,"898,76200967","916,92668300","914,89250100","912,58255000",100000,891327,NTN-F,,,,,"1000,00000000",01/01/2031,13d9b0e3ccc990f2c7dcbdce
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF212,28/05/2026,07/01/2022,50,5,"855,41348393","878,22276900","875,41036900","872,61946000",400000,2567228,NTN-F,,,,,"1000,00000000",01/01/2033,f3fae0cbe4826cdcdea15e13
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF238,28/05/2026,05/01/2024,21,0,"823,98309119","852,85246400","851,93901200","846,70593100",0,2507168,NTN-F,,,,,"1000,00000000",01/01/2035,a93261c2a6d05fc1c3e677a3
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,950199,BRSTNCNTF2K7,28/05/2026,09/01/2026,87,2,"798,91420313","831,40580800","829,00445500","825,31953000",10000,8882715,NTN-F,,,,,"1000,00000000",01/01/2037,c24334a5e4dc3e7920688133
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RF7,29/05/2026,13/03/2020,26,5,"19105,49719407","19112,28537000","19109,57200400","19103,53306400",40802,85338,LFT,"0,1264","0,0053","-0,0484",,"19109,83931100",01/09/2026,dab2374dc1590d12e84ba788
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RG5,29/05/2026,03/07/2020,98,16,"19097,28469557","19138,42763000","19108,56837200","19102,74956000",21945,205270,LFT,"0,0501","0,0090","-0,2011",,"19109,83931100",01/03/2027,192c2888e0c2c7b45074ef08
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RH3,29/05/2026,02/07/2021,104,9,"19088,31806958","19109,83931100","19107,23697400","19103,83882100",9168,185507,LFT,"0,0251","0,0109","0,0000",,"19109,83931100",01/09/2027,34f3c14fcf7da0e1390c8f1c
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RI1,29/05/2026,05/01/2022,48,7,"19076,81796758","19105,02363100","19103,46276900","19099,82575500",40462,102411,LFT,"0,0300","0,0191","0,0144",,"19109,83931100",01/03/2028,5eb595e413791f027594e5bd
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RK7,29/05/2026,06/04/2022,54,10,"19061,94266107","19108,23408400","19095,80961700","19088,87581700",8862,64552,LFT,"0,0487","0,0326","0,0037",,"19109,83931100",01/09/2028,100fb1903e490ba0787fcd77
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RL5,29/05/2026,05/10/2022,55,5,"19044,30737934","19086,27687900","19085,46160100","19078,91959000",7624,102768,LFT,"0,0593","0,0467","0,0452",,"19109,83931100",01/03/2029,a073d9961bebb36b779cb956
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RM3,29/05/2026,05/07/2023,37,3,"19025,76077487","19236,82419300","19077,07461800","19073,68349500",6846,68100,LFT,"0,0584","0,0529","-0,2040",,"19109,83931100",01/09/2029,f5d1b1767f6e37631de96da8
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RO9,29/05/2026,10/01/2024,35,2,"19008,85150925","19078,04053800","19066,51307300","19051,55430100",5185,103796,LFT,"0,0820","0,0609","0,0447",,"19109,83931100",01/03/2030,020f2e6bc30632b78421dbd5
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RQ4,29/05/2026,03/04/2024,5,0,"18999,41377251","19060,87990200","19058,83900500","19058,30007400",0,565,LFT,"0,0680","0,0673","0,0646",,"19109,83931100",01/06/2030,530923b77d085a6444ae4feb
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RR2,29/05/2026,03/07/2024,9,0,"18988,92935864","19056,61840800","19052,71891400","19047,44568500",0,844,LFT,"0,0774","0,0708","0,0660",,"19109,83931100",01/09/2030,00047e8d56c75bf1cdafc048
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RT8,29/05/2026,02/10/2024,4,0,"18981,71612500","19051,43964200","19049,85349400","19047,94254100",0,616,LFT,"0,0725","0,0702","0,0684",,"19109,83931100",01/12/2030,701bb9e3434dd9d8bf91dab5
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RU6,29/05/2026,08/01/2025,10,0,"18969,35996646","19042,97398300","19041,91712600","19002,00248700",0,11308,LFT,"0,1200","0,0755","0,0743",,"19109,83931100",01/03/2031,fc3e44e29c960db8e4fa4827
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RW2,29/05/2026,02/04/2025,15,1,"18958,02224219","19035,44470600","19034,38227700","19031,94760500",5000,19462,LFT,"0,0823","0,0797","0,0786",,"19109,83931100",01/06/2031,2286c53a5762b46b5cd110cc
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RX0,29/05/2026,02/07/2025,24,1,"18947,62249269","19040,18394600","19027,58138700","19025,29738100",3,174926,LFT,"0,0850","0,0827","0,0700",,"19109,83931100",01/09/2031,64be2ef118b95d2f12bfa9cf
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1RZ5,29/05/2026,08/10/2025,24,0,"18928,48814246","19014,84429900","19012,61590900","19006,01852700",0,44741,LFT,"0,0996","0,0932","0,0911",,"19109,83931100",01/12/2031,fdd4ff454a08f186f1abaa31
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1S08,29/05/2026,07/01/2026,29,1,"18915,43409768","19007,94564700","19004,38550100","19001,21898400",30000,78349,LFT,"0,0998","0,0968","0,0936",,"19109,83931100",01/03/2032,d30d44a0b97e88ab7ac0dc43
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,210100,BRSTNCLF1S16,29/05/2026,08/04/2026,91,9,"18896,73400478","18992,84887400","18988,59380600","18986,96304400",125483,977422,LFT,"0,1082","0,1067","0,1030",,"19109,83931100",01/06/2032,1a3bcd67ff5b35234fc49b3e
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN848,29/05/2026,06/01/2023,8,1,"987,92977663","988,36920500","988,36366600","988,34053400",28340,1106004,LTN,"14,3780","14,3473","14,3400",,"1000,00000000",01/07/2026,adfe9667a04abbbb0a78b88c
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8G4,29/05/2026,05/07/2024,44,3,"953,53156833","956,09633700","955,84198200","955,39306100",150000,2557057,LTN,"14,1310","13,9758","13,8880",,"1000,00000000",01/10/2026,d3566fb6c09997854a1118b3
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8I0,29/05/2026,10/01/2025,15,1,"892,68884716","898,66092400","898,42956000","897,50000000",2236,497800,LTN,"13,9274","13,7853","13,7500",,"1000,00000000",01/04/2027,b5a929a231fd28205a280fc9
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN871,29/05/2026,07/07/2023,8,0,"863,06171726","870,16130100","869,71766300","868,50000000",0,118094,LTN,"13,9535","13,8057","13,7520",,"1000,00000000",01/07/2027,b83196ba39cff94b04093841
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8L4,29/05/2026,04/07/2025,17,0,"833,64755454","841,14299100","840,45035200","840,06687400",0,744804,LTN,"13,9190","13,8801","13,8100",,"1000,00000000",01/10/2027,d9ed6bb500c22614a99d6f1f
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN897,29/05/2026,05/01/2024,2,1,"806,54584733","813,92143100","813,92143100","813,92143100",15000,15014,LTN,"13,8500","13,8500","13,8500",,"1000,00000000",01/01/2028,195d92dbce5cbdc531e07587
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8M2,29/05/2026,09/01/2026,25,0,"779,87377925","788,65597200","788,57389200","788,46500600",0,1370680,LTN,"13,8096","13,8010","13,7946",,"1000,00000000",01/04/2028,32c9b8c5e8965fc18cbd145e
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN806,29/05/2026,11/02/2022,20,0,"705,70985484","716,48546500","715,84078200","714,61964700",0,1016915,LTN,"13,9590","13,8833","13,8435",,"1000,00000000",01/01/2029,ad0434137c2e421f4b9a37ef
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8K6,29/05/2026,04/07/2025,25,1,"659,27963448","671,18156500","670,91750800","670,09958400",318,1384826,LTN,"13,9600","13,9146","13,9000",,"1000,00000000",01/07/2029,f55040793829adec6e2470ab
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8A7,29/05/2026,05/01/2024,51,2,"615,68333326","629,02331200","627,93083000","626,57243700",200000,3800919,LTN,"14,0350","13,9656","13,9100",,"1000,00000000",01/01/2030,a4094b00df34943ccf1b4108
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,100000,BRSTNCLTN8J8,29/05/2026,10/01/2025,70,4,"465,78405998","483,07814100","481,43205600","479,72254400",600000,8054649,LTN,"14,1250","14,0520","13,9820",,"1000,00000000",01/01/2032,fb22c3682183e9833bcb99dc
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4U6,29/05/2026,06/01/2016,67,1,"4751,98147051","4755,48872400","4754,53179100","4754,35209200",3673,54602,NTN-B,,,,,"4704,56825700",15/08/2026,9cd65e653bfd1bff16d2190a
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB682,29/05/2026,12/01/2022,143,1,"4633,90033491","4647,94730900","4647,16680900","4644,67890300",2,202880,NTN-B,,,,,"4704,56825700",15/05/2027,a39e2afb0cf2a2137ee5b7db
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB625,29/05/2026,22/02/2018,1,0,"3949,46230358","3992,37480600","3992,37480600","3992,37480600",0,236,NTN-B,,,,,"4704,56825700",15/08/2028,e4091cef28dccc3a80a8ffad
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4X0,29/05/2026,10/01/2018,207,3,"4583,02651537","4701,11432800","4615,43555900","4611,05629300",44407,515886,NTN-B,,,,,"4704,56825700",15/08/2028,6437f6eff7cf7f21118df86a
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB716,29/05/2026,17/01/2024,112,3,"4466,01614619","4511,60807500","4508,11428200","4498,88345700",89,322156,NTN-B,,,,,"4704,56825700",15/05/2029,fa7ce415667f932fceab22c0
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3B8,29/05/2026,10/02/2010,390,4,"4439,34456162","4499,30320900","4491,64854500","4477,89113900",60339,820640,NTN-B,,,,,"4704,56825700",15/08/2030,10aab3d5dbb140b42bf44537
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7X3,29/05/2026,14/01/2026,162,15,"4328,37214527","4396,45924400","4390,40835700","4374,28313100",60000,740918,NTN-B,,,,,"4704,56825700",15/05/2031,911a6a047e63334a20326ea3
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB674,29/05/2026,05/01/2022,157,0,"4323,56334025","4409,53758500","4395,59200100","4386,58328000",0,373841,NTN-B,,,,,"4704,56825700",15/08/2032,b33b455af2f761136bab2a95
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB6B1,29/05/2026,04/01/2023,132,3,"4223,41883505","4303,40634900","4296,63250000","4288,55938900",30000,1148655,NTN-B,,,,,"4704,56825700",15/05/2033,6ce561088165cfad214e2f36
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0O7,29/05/2026,07/03/2006,309,7,"4163,24864076","4262,01596800","4248,96238700","4234,52928400",40874,1104788,NTN-B,,,,,"4704,56825700",15/05/2035,e683925ce3a143eab6f10860
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB815,29/05/2026,05/03/2026,1,0,"2061,19440427","2198,71304400","2198,71304400","2198,71304400",0,66,NTN-B,,,,,"4704,56825700",15/05/2037,3c02a1a4f5df0958a76024a3
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB7Y1,29/05/2026,14/01/2026,59,1,"4111,57537761","4225,22871100","4222,69614900","4208,84423300",10000,268385,NTN-B,,,,,"4704,56825700",15/05/2037,f62d37d79aa5b2f359e022a3
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB666,29/05/2026,30/07/2021,1,1,"1631,63195044",,,,400,400,NTN-B,,,,,"4704,56825700",15/08/2040,bf266cb9db9fb6564b8f37da
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3C6,29/05/2026,10/02/2010,89,2,"4108,63291155","4247,72553300","4232,87058300","4221,83296400",1000,126865,NTN-B,,,,,"4704,56825700",15/08/2040,4a0820f6f5cf7604b2486402
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB2U0,29/05/2026,15/08/2004,1,0,"1165,66350010","1322,47359400","1322,47359400","1322,47359400",0,397,NTN-B,,,,,"4704,56825700",15/05/2045,bc928a37deb83a89cff261e9
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB0A6,29/05/2026,15/08/2004,57,0,"3972,25110187","4123,58269000","4111,37321400","4092,90306100",0,60315,NTN-B,,,,,"4704,56825700",15/05/2045,a28b7793db709c2bb0de71ea
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB476,29/05/2026,29/05/2012,2,1,"800,41706624","968,45284000","968,45284000","968,45284000",1366,1511,NTN-B,,,,,"4704,56825700",15/08/2050,e20a0235445cc3ffe7c27d44
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB3D4,29/05/2026,10/02/2010,309,4,"3982,84008192","4177,07041800","4161,27838500","4130,02989200",50015,189856,NTN-B,,,,,"4704,56825700",15/08/2050,88c55125acf0f966525beb8b
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB6D7,29/05/2026,17/05/2023,1,0,"572,89242878","710,02235900","710,02235900","710,02235900",0,59,NTN-B,,,,,"4704,56825700",15/05/2055,14f17dfcc4ac98dbbaa7bbff
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760199,BRSTNCNTB4Q4,29/05/2026,14/01/2015,82,5,"3888,37335826","4098,09100700","4056,55801500","4046,19739300",15600,72467,NTN-B,,,,,"4704,56825700",15/05/2055,85b391c7e68bdaccad38288a
2026-06-01,bacen_negociacao_tpf_extragrupo_mes_anterior,NegE202605.CSV,760198,BRSTNCNTB7P9,29/05/2026,23/09/2024,1,0,"390,67542502","505,05130900","505,05130900","505,05130900",0,5879,NTN-B,,,,,"4704,56825700",15/08/2060,a1977d7fc8167b8273ee067d
